"","unique_event_ID","same_whale_ID","ship","observer_location","count","ship_speed","distance","whale_behavior","visibility","waves","X_whale_UTM","Y_whale_UTM","wind","ship_whale_bearing","ship_speed_scaled","count_factor"
"3018","2014-06-08-S-019","2014-06-08-S-019","Volendam","Port",1,17.38217241,565.1787394,"DF-Dive-fluke-up","good","2'",508132.9877,6422378.741,"strong",-5.279823413,0.828617695183182,"1"
"3019","2014-06-10-H-007","2014-06-10-H-007","Statendam","Starboard",1,16.32409176,1686.438491,"BL-Blowing","excellent","calm",418886.1026,6516963.964,"none",0.067948868,0.510789094501964,"1"
"3020","2014-06-11-S-005","2014-06-11-S-005","Zuiderdam","Port",1,12.00577878,2302.001932,"BL-Blowing","excellent","1'",451316.0561,6461094.688,"light",-90.38081283,-0.78635528833591,"1"
"3021","2014-06-11-S-010","2014-06-11-S-010","Zuiderdam","Port",1,17.67905348,4486.976626,"BL-Blowing","excellent","calm",419806.2176,6513999.712,"light",40.10601838,0.917795486164279,"1"
"3022","2014-06-11-S-011","2014-06-11-S-011","Zuiderdam","Port",1,18.26887991,3988.618785,"BL-Blowing","excellent","calm",419980.5364,6513655.53,"light",50.14989567,1.09496885087112,"1"
"3023","2014-06-11-S-012","2014-06-11-S-012","Zuiderdam","Port",1,18.91729859,3488.616724,"BL-Blowing","excellent","calm",426348.1738,6509396.548,"light",50.17137936,1.28974228493776,"1"
"3024","2014-06-11-S-014","2014-06-11-S-014","Zuiderdam","Port",1,19.06739408,1185.670827,"BL-Blowing","excellent","calm",433528.3412,6508946.595,"light",30.28597728,1.33482829946346,"1"
"3025","2014-06-11-S-016","2014-06-11-S-016","Zuiderdam","Port",1,18.88981584,988.5758287,"DF-Dive-fluke-up","excellent","calm",434217.8801,6508316.2,"light",50.6047964,1.28148695584222,"1"
"3026","2014-06-11-S-018","2014-06-11-S-018","Zuiderdam","Port",1,14.42093643,1202.003625,"BL-Blowing","excellent","calm",439653.4077,6485288.182,"light",-90.72932317,-0.0608849035178512,"1"
"3027","2014-06-11-S-020","2014-06-11-S-020","Zuiderdam","Port",2,12.38659482,4986.302429,"BL-Blowing","excellent","1'",440435.6857,6470482.757,"moderate",35.08201346,-0.671964925833616,"2-3"
"3028","2014-06-11-S-022","2014-06-11-S-022","Zuiderdam","Port",3,13.60987964,325.4725742,"BL-Blowing","excellent","1'",442074.7939,6471085.004,"moderate",31.04184569,-0.304511931985578,"2-3"
"3029","2014-06-11-S-025","2014-06-11-S-025","Zuiderdam","Port",2,17.55310531,1487.721776,"BL-Blowing","excellent","1'",439074.9697,6469059.845,"moderate",45.36219333,0.879962896909896,"2-3"
"3030","2014-06-11-S-029","2014-06-11-S-029","Zuiderdam","Port",1,19.84893089,5984.565196,"BL-Blowing","excellent","1'",422164.5815,6462133.811,"moderate",4.993691678,1.56958805119237,"1"
"3031","2014-06-11-S-032","2014-06-11-S-032","Zuiderdam","Port",2,19.379561,985.6440761,"BL-Blowing","excellent","1'",424048.2037,6462129.535,"moderate",-15.34249312,1.42859768780126,"2-3"
"3032","2014-06-11-S-034","2014-06-11-S-034","Zuiderdam","Port",2,18.94346349,1592.851018,"DF-Dive-fluke-up","excellent","1'",421403.0496,6460437.433,"moderate",-55.49209007,1.29760175534199,"2-3"
"3033","2014-06-11-S-035","2014-06-11-S-035","Zuiderdam","Port",1,19.243559,3185.709265,"BL-Blowing","excellent","1'",418037.9912,6460155.574,"moderate",-15.10596526,1.3877451069041,"1"
"3034","2014-06-11-S-037","2014-06-11-S-037","Zuiderdam","Port",1,19.64642485,2486.947506,"BL-Blowing","excellent","1'",416490.6376,6458709.47,"moderate",-25.1907294,1.508758839995,"1"
"3035","2014-06-11-S-038","2014-06-11-S-038","Zuiderdam","Port",1,19.69016804,2237.719479,"BL-Blowing","excellent","1'",416641.6043,6458487.2,"moderate",-30.24022381,1.52189851594223,"1"
"3036","2014-06-11-S-039","2014-06-11-S-039","Zuiderdam","Port",3,18.93021742,2496.646907,"DF-Dive-fluke-up","excellent","1'",418230.7486,6457713.609,"moderate",-70.34564611,1.29362287160319,"2-3"
"3037","2014-06-15-S-002","2014-06-15-S-002","Volendam","Starboard",1,15.17824494,1192.257891,"BL-Blowing","excellent","1'",432157.4774,6465576.959,"moderate",-45.23141192,0.166597097988631,"1"
"3038","2014-06-15-S-004","2014-06-15-S-004","Volendam","Starboard",1,14.02081913,1196.421526,"DF-Dive-fluke-up","excellent","calm",434013.7222,6466533.315,"light",-80.39886643,-0.181073021094094,"1"
"3039","2014-06-15-S-006","2014-06-15-S-006","Volendam","Starboard",1,13.53137798,141.1240208,"BL-Blowing","excellent","calm",439160.3451,6467775.959,"light",-78.2465249,-0.32809243385843,"1"
"3040","2014-06-15-S-007","2014-06-15-S-007","Volendam","Starboard",1,11.81896924,3001.969726,"BL-Blowing","excellent","calm",445682.0832,6471426.689,"light",90.16814845,-0.842469550223321,"1"
"3041","2014-06-15-S-009","2014-06-15-S-009","Volendam","Starboard",1,17.31994566,1801.949533,"BL-Blowing","excellent","calm",439436.5431,6497232.804,"moderate",90.28012873,0.809925886692553,"1"
"3042","2014-06-15-S-013","2014-06-15-S-013","Volendam","Starboard",1,18.80746553,3992.375945,"SA-Surface-active","excellent","calm",405815.8799,6525012.328,"light",20.07021493,1.25675038798894,"1"
"3043","2014-06-15-S-017","2014-06-15-S-017","Volendam","Starboard",1,18.84022323,2091.310307,"DF-Dive-fluke-up","excellent","calm",438875.5594,6502244.432,"light",-30.073231,1.26659021820655,"1"
"3044","2014-06-15-S-018","2014-06-15-S-018","Volendam","Starboard",1,18.63924266,4720.848537,"SA-Surface-active","excellent","calm",436872.7178,6494584.81,"light",50.09751191,1.20621923105428,"1"
"3045","2014-06-15-S-020","2014-06-15-S-020","Volendam","Starboard",1,10.84391725,1996.537811,"BL-Blowing","excellent","1'",437736.1279,6480490.117,"moderate",55.24002379,-1.13535781878124,"1"
"3046","2014-06-15-S-022","2014-06-15-S-022","Volendam","Starboard",1,9.099922745,2992.366146,"DF-Dive-fluke-up","excellent","1'",441631.0342,6476837.489,"moderate",20.09367987,-1.65922273694214,"1"
"3047","2014-06-15-S-023","2014-06-15-S-023","Volendam","Starboard",1,12.07537938,3492.828022,"DF-Dive-fluke-up","excellent","1'",439524.7266,6469439.254,"moderate",25.09080975,-0.765448506509238,"1"
"3048","2014-06-15-S-024","2014-06-15-S-024","Volendam","Starboard",1,9.408946169,400.2084523,"DF-Dive-fluke-up","excellent","1'",441785.4804,6471149.279,"moderate",-66.02215599,-1.56639759887007,"1"
"3049","2014-06-15-S-025","2014-06-15-S-025","Volendam","Starboard",1,14.21128508,384.9280429,"DF-Dive-fluke-up","excellent","calm",440803.3849,6470299.924,"moderate",46.13784295,-0.123860438701704,"1"
"3050","2014-06-15-S-028","2014-06-15-S-028","Volendam","Starboard",2,20.07192963,3991.977652,"BL-Blowing","excellent","1'",424953.9292,6464155.95,"strong",15.06045439,1.63657290484022,"2-3"
"3051","2014-06-15-S-031","2014-06-15-S-031","Volendam","Starboard",1,20.04542867,3091.596195,"DF-Dive-fluke-up","excellent","1'",418710.9784,6459767.476,"strong",-35.06328758,1.62861248799155,"1"
"3052","2014-06-15-S-032","2014-06-15-S-032","Volendam","Starboard",1,20.81025233,3491.361897,"BL-Blowing","excellent","1'",412941.3191,6458702.318,"strong",5.045297404,1.85835190683991,"1"
"3053","2014-06-16-H-004","2014-06-16-H-004","Crown Princess","Starboard",1,15.60182835,703.9385199,"DF-Dive-fluke-up","excellent","calm",399045.7087,6528236.847,"none",-51.80359459,0.293834017473056,"1"
"3054","2014-06-16-H-011","2014-06-16-H-011","Crown Princess","Starboard",2,12.83240501,747.0528326,"BL-Blowing","excellent","calm",420484.0296,6515853.266,"none",10.55860317,-0.538051477121432,"2-3"
"3055","2014-06-17-H-009","2014-06-17-H-009","Westerdam","Port",3,9.736020653,1087.056512,"BL-Blowing","good","1'",438095.8927,6483319.865,"light",35.34596412,-1.46815024355906,"2-3"
"3056","2014-06-18-S-008","2014-06-18-S-008","Zuiderdam","Starboard",1,17.9413403,1791.682144,"BL-Blowing","good","2'",403481.5932,6525512.956,"strong",50.41592122,0.996581779985763,"1"
"3057","2014-06-18-S-013","2014-06-18-S-013","Zuiderdam","Starboard",2,9.311352629,1986.939723,"BL-Blowing","excellent","1'",438232.4612,6482438.591,"light",25.23872617,-1.5957129617904,"2-3"
"3058","2014-06-18-S-015","2014-06-18-S-015","Zuiderdam","Starboard",3,16.80520867,5984.565196,"BL-Blowing","good","1'",425110.2953,6459763.669,"moderate",-4.993691678,0.655308053684679,"2-3"
"3059","2014-06-18-S-017","2014-06-18-S-017","Zuiderdam","Starboard",1,17.49217324,1485.686596,"LF-Lunge-feed","good","2'",425836.7388,6460499.287,"moderate",-30.22822741,0.861659987254843,"1"
"3060","2014-06-18-S-018","2014-06-18-S-018","Zuiderdam","Starboard",1,17.48948689,739.5236164,"BL-Blowing","good","2'",425949.7575,6460724.406,"moderate",-55.88217368,0.860853055513448,"1"
"3061","2014-06-18-S-020","2014-06-18-S-020","Zuiderdam","Starboard",1,16.35468554,2184.653501,"DF-Dive-fluke-up","good","2'",418561.2219,6460475.746,"moderate",-15.05318941,0.519978921654504,"1"
"3062","2014-06-18-S-021","2014-06-18-S-021","Zuiderdam","Starboard",1,16.35797828,1984.648482,"BL-Blowing","good","2'",418283.3671,6460570.941,"moderate",-15.05854963,0.520968002162316,"1"
"3063","2014-06-21-H-012","2014-06-21-H-012","Pacific Princess","Starboard",1,15.62960759,2397.002387,"BL-Blowing","excellent","calm",395535.5151,6527229.994,"none",70.26648428,0.302178406889107,"1"
"3064","2014-06-25-S-003","2014-06-25-S-003","Zuiderdam","Port",1,15.49022621,5490.588653,"BL-Blowing","good","1'",462403.112,6455648.323,"light",-45.12765422,0.260310720369731,"1"
"3065","2014-06-25-S-005","2014-06-25-S-005","Zuiderdam","Port",3,14.41634879,5985.271313,"BL-Blowing","good","1'",456729.3006,6464626.718,"light",25.04454647,-0.0622629489453229,"2-3"
"3066","2014-06-25-S-006","2014-06-25-S-006","Zuiderdam","Port",1,14.67962813,2796.646855,"BL-Blowing","good","1'",451010.3232,6461119.024,"light",-70.30856783,0.0168214802241118,"1"
"3067","2014-06-25-S-008","2014-06-25-S-008","Zuiderdam","Port",2,14.32403091,3997.973057,"BL-Blowing","good","1'",448680.3296,6460597.622,"light",-75.21921502,-0.0899935974722165,"2-3"
"3068","2014-06-25-S-009","2014-06-25-S-009","Zuiderdam","Port",1,13.92094147,4492.883573,"BL-Blowing","good","1'",448990.4168,6469066.082,"light",70.17462439,-0.211074493020751,"1"
"3069","2014-06-25-S-010","2014-06-25-S-010","Zuiderdam","Port",2,12.72345064,5484.563495,"BL-Blowing","excellent","calm",443511.8428,6477803.287,"none",4.993116578,-0.570779431228904,"2-3"
"3070","2014-06-25-S-012","2014-06-25-S-012","Zuiderdam","Port",1,11.59582489,4734.916166,"DF-Dive-fluke-up","excellent","calm",442157.7637,6480475.485,"none",20.04057996,-0.909498142524314,"1"
"3071","2014-06-25-S-013","2014-06-25-S-013","Zuiderdam","Port",1,9.132348664,3984.676088,"SA-Surface-active","excellent","calm",441639.3612,6480219.253,"none",15.02916182,-1.64948256783351,"1"
"3072","2014-06-25-S-015","2014-06-25-S-015","Zuiderdam","Port",2,11.59391025,2786.966133,"DF-Dive-fluke-up","excellent","calm",441236.3689,6481160.987,"none",40.17068827,-0.910073266312853,"2-3"
"3073","2014-06-25-S-018","2014-06-25-S-018","Zuiderdam","Port",1,14.93793607,4495.345629,"BL-Blowing","excellent","1'",434269.8583,6491720.476,"light",-65.18751004,0.0944125892903709,"1"
"3074","2014-06-25-S-026","2014-06-25-S-026","Zuiderdam","Port",2,15.25403321,2302.001932,"BL-Blowing","good","1'",442488.9205,6480426.931,"light",-90.38081283,0.189362545785214,"2-3"
"3075","2014-06-25-S-028","2014-06-25-S-028","Zuiderdam","Port",1,18.48188504,3484.901977,"BL-Blowing","good","1'",427820.94,6461718.899,"light",-5.054681157,1.15895180189269,"1"
"3076","2014-06-25-S-029","2014-06-25-S-029","Zuiderdam","Port",1,16.95061603,741.6614718,"BL-Blowing","good","1'",426342.3182,6460980.02,"light",-51.0048119,0.69898583737494,"1"
"3077","2014-06-25-S-030","2014-06-25-S-030","Zuiderdam","Port",2,16.81332071,3385.711011,"BL-Blowing","good","1'",422519.8229,6460138.732,"light",-15.09970564,0.657744766162003,"2-3"
"3078","2014-06-25-S-031","2014-06-25-S-031","Zuiderdam","Port",1,16.70996615,1390.568929,"BL-Blowing","good","1'",423354.957,6460284.92,"light",-45.50404211,0.62669889534032,"1"
"3079","2014-06-25-S-033","2014-06-25-S-033","Zuiderdam","Port",2,18.54233032,1199.318113,"DF-Dive-fluke-up","good","1'",417251.1399,6458924.755,"light",-80.73644385,1.17710848849326,"2-3"
"3080","2014-06-27-H-002","2014-06-27-H-002","Oosterdam","Starboard",1,13.05334291,4999.176728,"BL-Blowing","excellent","1'",443819.8522,6500878.297,"moderate",80.18570018,-0.471685663140762,"1"
"3081","2014-06-27-H-003","2014-06-27-H-003","Oosterdam","Starboard",1,13.50920001,4796.606254,"SA-Surface-active","excellent","1'",431822.8877,6500302.154,"moderate",-85.18950193,-0.33475430143067,"1"
"3082","2014-06-29-S-003","2014-06-29-S-003","Volendam","Port",1,13.65420487,1401.160559,"SA-Surface-active","excellent","1'",454797.8039,6461176.605,"light",-85.36601501,-0.29119742157867,"1"
"3083","2014-06-29-S-004","2014-06-29-S-004","Volendam","Port",1,13.34491952,1501.164827,"BL-Blowing","excellent","1'",454554.5612,6461166.275,"light",-85.3416316,-0.384101237560657,"1"
"3084","2014-06-29-S-006","2014-06-29-S-006","Volendam","Port",1,10.25152206,1192.257891,"BL-Blowing","excellent","calm",445080.3676,6473362.444,"light",45.23141192,-1.31330279328577,"1"
"3085","2014-06-29-S-009","2014-06-29-S-009","Volendam","Port",2,9.473732967,2493.264033,"BL-Blowing","excellent","calm",446518.0112,6476359.972,"light",55.1394804,-1.54693679751154,"2-3"
"3086","2014-06-29-S-010","2014-06-29-S-010","Volendam","Port",2,11.81915779,1997.95462,"BL-Blowing","excellent","calm",443529.3161,6479454.898,"light",90.25264711,-0.842412913158217,"2-3"
"3087","2014-06-29-S-011","2014-06-29-S-011","Volendam","Port",1,7.512137493,2123.957309,"SA-Surface-active","excellent","calm",441625.8302,6481852.781,"light",90.23765886,-2.1361651749552,"1"
"3088","2014-06-29-S-012","2014-06-29-S-012","Volendam","Port",1,9.154919967,5593.843734,"BL-Blowing","excellent","calm",442662.2293,6486943.771,"light",60.06790554,-1.6427025500267,"1"
"3089","2014-06-29-S-017","2014-06-29-S-017","Volendam","Port",1,8.368899342,2993.333405,"SA-Surface-active","good","1'",445127.9759,6476192.679,"light",-30.11747016,-1.87880916000045,"1"
"3090","2014-06-29-S-019","2014-06-29-S-019","Volendam","Port",1,14.18792732,1094.442546,"BL-Blowing","good","1'",445886.8601,6467215.687,"light",-40.37667472,-0.130876694197773,"1"
"3091","2014-06-29-S-023","2014-06-29-S-023","Volendam","Port",1,20.3089863,2993.894699,"BL-Blowing","excellent","1'",509745.1689,6422209.957,"strong",-35.12805919,1.70778051052534,"1"
"3092","2014-06-29-S-025","2014-06-29-S-025","Volendam","Port",4,20.00854617,2991.147467,"BL-Blowing","excellent","1'",509219.0397,6412960.973,"strong",-0.038310237,1.6175336412471,"4+"
"3093","2014-06-29-S-029","2014-06-29-S-029","Volendam","Port",1,19.84742342,741.230149,"BL-Blowing","excellent","1'",509458.2522,6411287.655,"strong",-5.213361505,1.56913523402699,"1"
"3094","2014-06-29-S-031","2014-06-29-S-031","Volendam","Port",1,19.10445841,591.8067737,"BL-Blowing","excellent","1'",509617.6858,6410752.829,"strong",-15.40779286,1.34596176470459,"1"
"3095","2014-06-29-S-034","2014-06-29-S-034","Volendam","Port",1,18.08669426,1792.741273,"DF-Dive-fluke-up","excellent","2'",513512.4117,6364538.429,"strong",50.17460588,1.04024352326618,"1"
"3096","2014-06-29-S-035","2014-06-29-S-035","Volendam","Port",1,18.21635166,991.0624046,"DF-Dive-fluke-up","excellent","2'",514941.3412,6364000.512,"strong",-0.115625047,1.07919029921371,"1"
"3097","2014-06-30-H-002","2014-06-30-H-002","Crown Princess","Starboard",1,10.18669162,2602.121705,"BL-Blowing","good","calm",441590.5181,6483345.073,"light",90.67379295,-1.33277670392457,"1"
"3098","2014-07-01-H-004","2014-07-01-H-004","Oosterdam","Starboard",1,11.57772201,433.6765408,"DF-Dive-fluke-up","excellent","calm",412159.3265,6525974.97,"light",-15.29529927,-0.914935925569208,"1"
"3099","2014-07-02-S-002","2014-07-02-S-002","Zuiderdam","Starboard",1,11.3880251,3790.608138,"BL-Blowing","excellent","1'",456210.3108,6458923.362,"light",-60.18516431,-0.971917502029236,"1"
"3100","2014-07-02-S-003","2014-07-02-S-003","Zuiderdam","Starboard",1,11.25621865,3492.882405,"BL-Blowing","excellent","1'",456139.0853,6458946.137,"light",-70.22461902,-1.01150981435841,"1"
"3101","2014-07-02-S-004","2014-07-02-S-004","Zuiderdam","Starboard",4,11.67356933,2491.710348,"BL-Blowing","excellent","1'",454593.3013,6460601.215,"light",-65.29941978,-0.88614509606614,"4+"
"3102","2014-07-02-S-005","2014-07-02-S-005","Zuiderdam","Starboard",2,11.83789201,2239.564919,"BL-Blowing","excellent","1'",452160.4878,6461641.534,"light",-55.29129109,-0.836785486810846,"2-3"
"3103","2014-07-02-S-006","2014-07-02-S-006","Zuiderdam","Starboard",2,11.96244839,1990.599393,"SA-Surface-active","excellent","1'",452115.9222,6461780.672,"light",-60.3526016,-0.799370966508147,"2-3"
"3104","2014-07-02-S-007","2014-07-02-S-007","Zuiderdam","Starboard",2,11.54980443,1692.87691,"DF-Dive-fluke-up","excellent","1'",451718.4213,6461997.809,"light",-70.46345625,-0.923321869859755,"2-3"
"3105","2014-07-02-S-008","2014-07-02-S-008","Zuiderdam","Starboard",1,10.39616668,2992.85635,"BL-Blowing","excellent","1'",446267.5107,6473109.935,"light",55.26189672,-1.26985412311997,"1"
"3106","2014-07-02-S-009","2014-07-02-S-009","Zuiderdam","Starboard",1,9.709384871,2600.661329,"BL-Blowing","excellent","1'",446367.6466,6472651.03,"light",85.33963749,-1.47615115853762,"1"
"3107","2014-07-02-S-011","2014-07-02-S-011","Zuiderdam","Starboard",1,10.78540631,2496.646907,"DF-Dive-fluke-up","excellent","1'",441069.6092,6482809.923,"light",70.34564611,-1.1529334640638,"1"
"3108","2014-07-02-S-012","2014-07-02-S-012","Zuiderdam","Starboard",1,10.58734024,3194.078683,"BL-Blowing","excellent","1'",441483.2644,6483708.33,"light",60.2556225,-1.21242898727418,"1"
"3109","2014-07-02-S-017","2014-07-02-S-017","Zuiderdam","Starboard",1,10.6935017,2491.710348,"BL-Blowing","excellent","calm",441372.7769,6482743.017,"none",-65.29941978,-1.18053997363607,"1"
"3110","2014-07-02-S-019","2014-07-02-S-019","Zuiderdam","Starboard",1,16.12964122,5986.965701,"BL-Blowing","excellent","calm",430323.8848,6465519.615,"light",25.07922766,0.452379612171947,"1"
"3111","2014-07-02-S-021","2014-07-02-S-021","Zuiderdam","Starboard",1,17.06420011,2984.66317,"BL-Blowing","excellent","1'",423453.4763,6461946.342,"light",0.038393467,0.733104473989327,"1"
"3112","2014-07-02-S-022","2014-07-02-S-022","Zuiderdam","Starboard",1,17.14452116,2884.6619,"BL-Blowing","excellent","1'",423298.6232,6461892.989,"light",0.039724436,0.757231488245514,"1"
"3113","2014-07-02-S-023","2014-07-02-S-023","Zuiderdam","Starboard",1,17.03160309,2684.659078,"BL-Blowing","excellent","1'",423104.9356,6461768.924,"light",0.042683844,0.723312909184718,"1"
"3114","2014-07-02-S-024","2014-07-02-S-024","Zuiderdam","Starboard",1,17.25983782,522.1586748,"DF-Dive-fluke-up","excellent","1'",424572.6056,6461855.874,"light",-35.78320352,0.791870561063859,"1"
"3115","2014-07-02-S-025","2014-07-02-S-025","Zuiderdam","Starboard",1,17.15359188,346.6801385,"BL-Blowing","excellent","1'",424621.3088,6461820.313,"light",-87.49098294,0.759956171136909,"1"
"3116","2014-07-02-S-026","2014-07-02-S-026","Zuiderdam","Starboard",1,16.95151112,294.078972,"BL-Blowing","excellent","1'",424333.6921,6461862.226,"light",-77.77958417,0.699254706484477,"1"
"3117","2014-07-02-S-027","2014-07-02-S-027","Zuiderdam","Starboard",1,16.72655582,268.6306638,"BL-Blowing","excellent","1'",424173.1682,6461891.794,"light",-67.77837393,0.631682137025974,"1"
"3118","2014-07-02-S-028","2014-07-02-S-028","Zuiderdam","Starboard",1,16.68284203,144.0368164,"BL-Blowing","excellent","1'",423509.697,6462215.627,"light",65.67780888,0.618551292315626,"1"
"3119","2014-07-02-S-029","2014-07-02-S-029","Zuiderdam","Starboard",1,16.78415648,295.3379691,"BL-Blowing","excellent","1'",423305.5331,6462342.691,"light",67.85527095,0.648984350393276,"1"
"3120","2014-07-02-S-030","2014-07-02-S-030","Zuiderdam","Starboard",1,17.0026698,246.6563387,"BL-Blowing","excellent","1'",423127.3577,6462288.261,"light",73.50077454,0.714621863682842,"1"
"3121","2014-07-02-S-031","2014-07-02-S-031","Zuiderdam","Starboard",1,17.32053659,345.3384893,"BL-Blowing","excellent","1'",421705.4453,6462156.498,"light",67.4415932,0.810103391550052,"1"
"3122","2014-07-02-S-032","2014-07-02-S-032","Zuiderdam","Starboard",1,17.35217422,736.8752186,"BL-Blowing","excellent","1'",420850.1622,6461943.32,"light",25.64372244,0.819606772669223,"1"
"3123","2014-07-02-S-033","2014-07-02-S-033","Zuiderdam","Starboard",1,17.12694998,408.4789564,"BL-Blowing","excellent","1'",420758.7041,6461814.085,"light",36.46089351,0.751953418420007,"1"
"3124","2014-07-02-S-034","2014-07-02-S-034","Zuiderdam","Starboard",1,17.25001772,252.0144607,"BL-Blowing","excellent","1'",420653.4575,6461784.183,"light",93.4806131,0.788920777754288,"1"
"3125","2014-07-04-H-011","2014-07-04-H-011","Statendam","Starboard",1,12.587927,4987.591545,"BL-Blowing","good","calm",441313.2492,6484007.512,"light",-40.08946978,-0.611488321293593,"1"
"3126","2014-07-06-S-007","2014-07-06-S-007","Volendam","Starboard",1,13.25982278,4996.566175,"BL-Blowing","excellent","1'",445747.6352,6469183.1,"light",55.09590894,-0.409662784118316,"1"
"3127","2014-07-06-S-008","2014-07-06-S-008","Volendam","Starboard",1,14.09739554,2998.836379,"BL-Blowing","excellent","1'",446549.9017,6470325.165,"light",70.17124225,-0.158070830064997,"1"
"3128","2014-07-06-S-009","2014-07-06-S-009","Volendam","Starboard",3,14.38913008,3292.369709,"BL-Blowing","excellent","1'",445532.2324,6478131.04,"light",20.08514367,-0.0704389651229634,"2-3"
"3129","2014-07-06-S-010","2014-07-06-S-010","Volendam","Starboard",1,14.81629107,142.1020006,"BL-Blowing","excellent","1'",438983.1011,6482903.117,"moderate",27.23264263,0.0578725957370755,"1"
"3130","2014-07-06-S-011","2014-07-06-S-011","Volendam","Starboard",3,13.3550585,1497.939502,"BL-Blowing","excellent","1'",436916.5269,6484199.379,"moderate",-90.33698205,-0.381055668372963,"2-3"
"3131","2014-07-06-S-014","2014-07-06-S-014","Volendam","Starboard",1,15.17949981,1993.31496,"BL-Blowing","excellent","1'",420582.0704,6514074.722,"none",30.17640346,0.166974038608551,"1"
"3132","2014-07-06-S-015","2014-07-06-S-015","Volendam","Starboard",2,15.16004479,5992.385745,"BL-Blowing","excellent","1'",436372.6788,6488624.288,"moderate",20.04678009,0.161130096766476,"2-3"
"3133","2014-07-06-S-018","2014-07-06-S-018","Volendam","Starboard",1,14.96935249,3993.903628,"DF-Dive-fluke-up","excellent","1'",435695.4415,6486620.105,"moderate",35.09599521,0.103849522861563,"1"
"3134","2014-07-06-S-020","2014-07-06-S-020","Volendam","Starboard",1,12.87619441,2692.818353,"BL-Blowing","excellent","1'",437007.4286,6485239.244,"moderate",25.11778846,-0.524897920512425,"1"
"3135","2014-07-06-S-022","2014-07-06-S-022","Volendam","Starboard",1,13.07492754,3493.338677,"BL-Blowing","excellent","1'",436599.3442,6483033.753,"moderate",30.10065651,-0.465202024347139,"1"
"3136","2014-07-06-S-025","2014-07-06-S-025","Volendam","Starboard",1,5.047561533,4493.906604,"BL-Blowing","excellent","1'",439968.8296,6473177.94,"moderate",35.08531454,-2.87647994079027,"1"
"3137","2014-07-06-S-028","2014-07-06-S-028","Volendam","Starboard",1,10.2482096,2992.316848,"BL-Blowing","excellent","1'",445872.9223,6471367.861,"moderate",-45.09220349,-1.3142977973307,"1"
"3138","2014-07-06-S-029","2014-07-06-S-029","Volendam","Starboard",1,11.28343009,3191.330934,"BL-Blowing","excellent","1'",445577.0267,6470368.462,"moderate",-30.04798898,-1.00333598195942,"1"
"3139","2014-07-06-S-032","2014-07-06-S-032","Volendam","Starboard",1,13.05562175,2495.83022,"BL-Blowing","excellent","1'",442342.924,6468795.38,"moderate",50.18444345,-0.471001140152484,"1"
"3140","2014-07-06-S-033","2014-07-06-S-033","Volendam","Starboard",1,17.17752024,2991.006262,"BL-Blowing","excellent","1'",447787.835,6463896.055,"moderate",-4.976542545,0.767143824720212,"1"
"3141","2014-07-06-S-034","2014-07-06-S-034","Volendam","Starboard",1,17.71400243,843.7365059,"BL-Blowing","excellent","1'",447027.878,6465704.806,"moderate",-60.45020786,0.928293528892665,"1"
"3142","2014-07-06-S-035","2014-07-06-S-035","Volendam","Starboard",1,19.3069914,660.8620274,"DF-Dive-fluke-up","excellent","1'",449337.1686,6463279.929,"moderate",90.76383685,1.40679907120243,"1"
"3143","2014-07-06-S-036","2014-07-06-S-036","Volendam","Starboard",5,19.14079101,3492.828022,"BL-Blowing","excellent","1'",453382.0208,6461472.546,"moderate",25.09080975,1.35687543127349,"4+"
"3144","2014-07-06-S-039","2014-07-06-S-039","Volendam","Starboard",1,18.18768769,892.7338121,"BL-Blowing","excellent","1'",494031.0835,6439813.126,"moderate",25.35529598,1.07058015264778,"1"
"3145","2014-07-06-S-041","2014-07-06-S-041","Volendam","Starboard",1,18.73317779,991.2720658,"BL-Blowing","good","calm",501763.8852,6436381.702,"moderate",5.159542294,1.23443567270522,"1"
"3146","2014-07-06-S-046","2014-07-06-S-046","Volendam","Starboard",1,18.48785096,3491.361897,"DF-Dive-fluke-up","good","calm",510848.3723,6393029.986,"moderate",5.045297404,1.16074385810823,"1"
"3147","2014-07-06-S-047","2014-07-06-S-047","Volendam","Starboard",1,18.5397666,2991.355908,"DF-Dive-fluke-up","good","calm",510913.7468,6392660.483,"moderate",5.05286888,1.1763383926219,"1"
"3148","2014-07-06-S-048","2014-07-06-S-048","Volendam","Starboard",1,18.65671438,1191.907265,"BL-Blowing","good","calm",510872.4925,6392787.612,"moderate",15.20247636,1.21146742486549,"1"
"3149","2014-07-06-S-050","2014-07-06-S-050","Volendam","Starboard",1,18.6479445,1992.803551,"DF-Dive-fluke-up","good","calm",510606.7765,6390879.166,"moderate",25.15916426,1.20883310895721,"1"
"3150","2014-07-06-S-051","2014-07-06-S-051","Volendam","Starboard",1,18.87701079,1495.804302,"BL-Blowing","good","calm",510305.3051,6390900.815,"moderate",50.3077548,1.27764054666429,"1"
"3151","2014-07-06-S-054","2014-07-06-S-054","Volendam","Starboard",1,18.78305156,2791.124558,"BL-Blowing","good","calm",514730.1464,6373185.263,"moderate",-25.03922156,1.24941686580217,"1"
"3152","2014-07-06-S-056","2014-07-06-S-056","Volendam","Starboard",1,18.74843823,2991.328308,"DF-Dive-fluke-up","good","calm",515069.8269,6371161.206,"moderate",-30.05119757,1.23901963735005,"1"
