unique_event_ID,same_whale_ID,new_dist_shore_whale_m,nearest_X_land_UTM,nearest_Y_land_UTM
2014-07-23-S-017,2014-07-23-S-017,167.777161,433520.4724,6489739.954
2014-07-23-S-018,2014-07-23-S-018,390.253309,433641.7531,6490188.293
2014-07-23-S-020,2014-07-23-S-020,453.454923,440291.4131,6486613.301
2014-07-23-S-021,2014-07-23-S-021,557.553329,437447.4923,6481181.962
2014-07-23-S-023,2014-07-23-S-023,312.46253,437430.7451,6481254.138
2014-07-23-S-026,2014-07-23-S-026,623.423913,437379.8074,6480677.969
2014-07-23-S-028,2014-07-23-S-028,293.065214,441892.8493,6481223.125
2014-07-23-S-031,2014-07-23-S-031,644.390733,424760.7718,6459473.691
2014-07-23-S-033,2014-07-23-S-033,289.858051,424681.4621,6459486.724
2014-07-23-S-035,2014-07-23-S-035,766.268663,420292.7193,6459181.174
2014-07-23-S-037,2014-07-23-S-037,408.007686,420292.7193,6459181.174
2014-07-20-S-003,2014-07-20-S-003,1313.079109,454463.2818,6459894.819
2014-07-20-S-008,2014-07-20-S-008,426.315513,451692.7782,6460451.422
2014-07-20-S-009,2014-07-20-S-009,1986.801301,446134.9195,6471647.086
2014-07-20-S-013,2014-07-20-S-013,98.503138,441630.7943,6482697.319
2014-07-20-S-024,2014-07-20-S-024,4076.626211,447098.3599,6476486.075
2014-07-20-S-025,2014-07-20-S-025,5440.709775,447023.1272,6471264.681
2014-07-20-S-026,2014-07-20-S-026,902.396245,452785.5021,6460829.428
2014-07-20-S-030,2014-07-20-S-030,6327.988129,524387.5429,6374048.275
2014-07-20-S-031,2014-07-20-S-031,6399.140861,524387.5429,6374048.275
2014-07-20-S-032,2014-07-20-S-032,5998.158636,510931.3523,6358657.49
2014-07-16-S-005,2014-07-16-S-005,1407.086661,445085.9796,6479192.165
2014-07-16-S-009,2014-07-16-S-009,185.490862,443619.0212,6480129.55
2014-07-16-S-010,2014-07-16-S-010,2860.398606,437921.9927,6477287.255
2014-07-16-S-011,2014-07-16-S-011,415.767106,442228.5808,6483442.134
2014-07-16-S-017,2014-07-16-S-017,436.883283,441630.0644,6482681.707
2014-07-16-S-018,2014-07-16-S-018,25.621187,441651.2863,6482852.577
2014-07-16-S-023,2014-07-16-S-023,1030.313812,442887.5864,6480229.722
2014-07-16-S-024,2014-07-16-S-024,2978.016858,439223.062,6470511.314
2014-07-16-S-025,2014-07-16-S-025,3716.555649,424837.9046,6459385.986
2014-07-16-S-026,2014-07-16-S-026,3476.628372,424837.9046,6459385.986
2014-07-13-S-002,2014-07-13-S-002,812.548962,454134.7705,6460846.381
2014-07-13-S-004,2014-07-13-S-004,1889.815721,446503.0986,6471221.57
2014-07-13-S-005,2014-07-13-S-005,902.617442,444853.6511,6479330.063
2014-07-13-S-007,2014-07-13-S-007,0,432995.1738,6489498.896
2014-07-13-S-010,2014-07-13-S-010,0,453756.6086,6460147.095
2014-07-13-S-011,2014-07-13-S-011,0,454991.7702,6457495.164
2014-07-13-S-012,2014-07-13-S-012,0,454812.2387,6457539.543
2014-07-13-S-013,2014-07-13-S-013,3483.128503,454288.0551,6460532.28
2014-07-13-S-015,2014-07-13-S-015,4504.705638,494173.5774,6437921.673
2014-07-13-S-016,2014-07-13-S-016,4448.36342,495142.0127,6437228.471
2014-07-13-S-018,2014-07-13-S-018,0,503574.889,6411970.881
2014-07-13-S-019,2014-07-13-S-019,5610.214226,505302.7311,6399543.354
2014-07-09-S-003,2014-07-09-S-003,910.834361,453449.6665,6460999.103
2014-07-09-S-007,2014-07-09-S-007,5614.796088,451692.7782,6460451.422
2014-07-09-S-008,2014-07-09-S-008,5474.646995,446897.7302,6471231.536
2014-07-09-S-018,2014-07-09-S-018,349.070575,436369.3037,6482663.078
2014-07-09-S-019,2014-07-09-S-019,553.706949,437447.4923,6481181.962
2014-07-09-S-022,2014-07-09-S-022,1378.953238,445237.4531,6479196.002
2014-07-09-S-023,2014-07-09-S-023,1887.516105,439084.3462,6464695.484
2014-07-09-S-024,2014-07-09-S-024,1544.397736,439084.3462,6464695.484
2014-07-09-S-025,2014-07-09-S-025,2375.001406,436360.5149,6468781.115
2014-07-09-S-026,2014-07-09-S-026,406.226088,437758.3309,6464121.474
2014-07-09-S-027,2014-07-09-S-027,1124.722936,424462.7677,6459483.18
2014-07-09-S-033,2014-07-09-S-033,566.57505,421238.8115,6459783.824
2014-07-06-S-003,2014-07-06-S-003,2504.771724,455704.0746,6458640.013
2014-07-06-S-005,2014-07-06-S-005,85.274762,453092.6272,6460997.376
2014-07-06-S-007,2014-07-06-S-007,2172.176383,446442.6705,6471241.079
2014-07-06-S-008,2014-07-06-S-008,896.440289,446549.2264,6471221.605
2014-07-06-S-009,2014-07-06-S-009,1102.431125,445188.22,6479178.422
2014-07-06-S-010,2014-07-06-S-010,2238.482094,437302.6791,6481424.272
2014-07-06-S-011,2014-07-06-S-011,1179.696369,436135.1857,6483315.53
2014-07-06-S-015,2014-07-06-S-015,2091.352804,434489.5693,6487714.532
2014-07-06-S-018,2014-07-06-S-018,275.369678,435684.0132,6486344.973
2014-07-06-S-020,2014-07-06-S-020,949.812016,436145.4208,6485638.099
2014-07-06-S-022,2014-07-06-S-022,352.130532,436260.7302,6482937.128
2014-07-06-S-025,2014-07-06-S-025,1367.852137,438885.6185,6472342.672
2014-07-06-S-039,2014-07-06-S-039,1889.800158,494010.631,6437923.437
2014-07-06-S-041,2014-07-06-S-041,2689.457707,500928.0951,6433825.408
2014-07-06-S-046,2014-07-06-S-046,4958.000417,506217.7227,6391258.305
2014-07-06-S-047,2014-07-06-S-047,4900.89222,506217.7227,6391258.305
2014-07-06-S-048,2014-07-06-S-048,4899.557202,506217.7227,6391258.305
2014-07-06-S-050,2014-07-06-S-050,3949.215035,507190.159,6388898.503
2014-07-06-S-051,2014-07-06-S-051,3699.258249,507104.9348,6389045.514
2014-07-06-S-054,2014-07-06-S-054,4076.638908,510653.5211,6373174.723
2014-07-06-S-056,2014-07-06-S-056,4853.659229,510653.5211,6373174.723
2014-07-06-S-057,2014-07-06-S-057,4916.112945,510056.041,6371184.283
2014-07-06-S-058,2014-07-06-S-058,4747.457067,510041.3933,6371118.135
2014-07-06-S-059,2014-07-06-S-059,5584.236446,510041.3933,6371118.135
2014-07-06-S-066,2014-07-06-S-066,5585.446213,512077.1151,6351384.197
2014-07-06-S-068,2014-07-06-S-068,5644.258779,509730.0824,6345204.187
2014-07-06-S-070,2014-07-06-S-070,5109.707547,509730.0824,6345204.187
2014-07-06-S-071,2014-07-06-S-071,5009.300602,521864.8244,6343624.994
2014-07-06-S-072,2014-07-06-S-072,5023.35027,511248.4982,6350177.881
2014-07-02-S-002,2014-07-02-S-002,577.878811,455719.0603,6458619.032
2014-07-02-S-003,2014-07-02-S-003,531.913985,455706.2429,6458636.977
2014-07-02-S-004,2014-07-02-S-004,312.933383,454288.0551,6460532.28
2014-07-02-S-005,2014-07-02-S-005,1024.772666,452785.5021,6460829.428
2014-07-02-S-006,2014-07-02-S-006,1163.272271,452785.5021,6460829.428
2014-07-02-S-007,2014-07-02-S-007,1546.238856,451715.153,6460451.574
2014-07-02-S-008,2014-07-02-S-008,410.694941,446636.818,6472930.262
2014-07-02-S-009,2014-07-02-S-009,50.046229,446387.9686,6472605.296
2014-06-25-S-009,2014-06-25-S-009,2672.456935,448006.2251,6471550.713
2014-06-25-S-010,2014-06-25-S-010,2032.607818,444853.6511,6479330.063
2014-06-25-S-012,2014-06-25-S-012,308.258342,442341.8097,6480722.771
2014-06-25-S-013,2014-06-25-S-013,839.252967,442283.549,6480757.182
2014-06-25-S-015,2014-06-25-S-015,593.562381,441809.231,6481316.375
2014-06-25-S-018,2014-06-25-S-018,1068.670769,435174.138,6492289.981
2014-06-25-S-026,2014-06-25-S-026,163.352089,442599.2443,6480547.399
2014-07-02-S-011,2014-07-02-S-011,566.124142,441633.9743,6482765.33
2014-07-02-S-012,2014-07-02-S-012,711.338806,441862.3814,6483106.439
2014-07-02-S-017,2014-07-02-S-017,259.870227,441632.3635,6482730.879
2014-07-02-S-023,2014-07-02-S-023,2025.018774,422768.8306,6459771.993
2014-07-02-S-024,2014-07-02-S-024,2358.00897,424611.6985,6459498.189
2014-07-02-S-025,2014-07-02-S-025,2322.143777,424611.6985,6459498.189
2014-07-02-S-026,2014-07-02-S-026,2379.998547,424572.3389,6459494.222
2014-07-02-S-027,2014-07-02-S-027,2425.961619,424462.7677,6459483.18
2014-07-02-S-031,2014-07-02-S-031,2224.936337,419754.4329,6463226.027
2014-07-02-S-032,2014-07-02-S-032,1686.99732,419754.4329,6463226.027
2014-07-02-S-033,2014-07-02-S-033,1732.668711,419754.4329,6463226.027
2014-07-02-S-034,2014-07-02-S-034,1699.164311,419754.4329,6463226.027
2014-06-29-S-004,2014-06-29-S-004,522.502733,454159.8832,6460823.874
2014-06-29-S-006,2014-06-29-S-006,1492.644557,446348.298,6472574.827
2014-06-29-S-009,2014-06-29-S-009,593.891095,447098.3599,6476486.075
2014-06-29-S-010,2014-06-29-S-010,651.919455,443908.5228,6479985.182
2014-06-29-S-011,2014-06-29-S-011,207.178064,441826.4295,6481904.576
2014-06-29-S-012,2014-06-29-S-012,156.969323,442511.9482,6486898.439
2014-06-29-S-017,2014-06-29-S-017,1992.108036,447098.3599,6476486.075
2014-06-29-S-019,2014-06-29-S-019,4053.005156,446503.0986,6471221.57
2014-06-29-S-023,2014-06-29-S-023,4466.815109,505292.7309,6421851.86
2014-06-29-S-025,2014-06-29-S-025,5022.258793,504321.6827,6411847.879
2014-06-29-S-031,2014-06-29-S-031,5408.029569,504321.6827,6411847.879
2014-06-29-S-034,2014-06-29-S-034,3116.403326,510699.1354,6363197.74
2014-06-29-S-035,2014-06-29-S-035,4317.493785,510699.1354,6363197.74
2014-06-25-S-003,2014-06-25-S-003,974.206379,462110.9319,6454718.964
2014-06-25-S-005,2014-06-25-S-005,3348.995031,459723.329,6466127.238
2014-06-25-S-006,2014-06-25-S-006,954.692151,451692.7782,6460451.422
2014-06-25-S-008,2014-06-25-S-008,2663.016549,451159.0489,6459624.171
2014-06-25-S-028,2014-06-25-S-028,3486.065272,426231.5417,6464821.553
2014-06-25-S-029,2014-06-25-S-029,2184.105378,424760.7718,6459473.691
2014-06-25-S-030,2014-06-25-S-030,410.513074,422642.0865,6459746.849
2014-06-25-S-031,2014-06-25-S-031,647.565553,423011.6748,6459735.831
2014-06-25-S-033,2014-06-25-S-033,460.577368,417612.7818,6459209.968
2014-06-18-S-008,2014-06-18-S-008,250.127911,403310.6724,6525330.336
2014-06-18-S-013,2014-06-18-S-013,1375.986476,437302.6791,6481424.272
2014-06-18-S-015,2014-06-18-S-015,453.963676,424769.4062,6459463.873
2014-06-18-S-017,2014-06-18-S-017,1486.456288,424760.7718,6459473.691
2014-06-18-S-018,2014-06-18-S-018,1725.681079,424760.7718,6459473.691
2014-06-18-S-020,2014-06-18-S-020,747.301489,418402.1557,6459745.57
2014-06-18-S-021,2014-06-18-S-021,728.603002,417989.9413,6459904.035
2014-06-15-S-002,2014-06-15-S-002,1857.088122,431657.381,6467365.444
2014-06-15-S-004,2014-06-15-S-004,792.903245,434168.1661,6467311.031
2014-06-15-S-005,2014-06-15-S-005,633.298684,435655.906,6467835.986
2014-06-15-S-006,2014-06-15-S-006,2736.07413,439223.062,6470511.314
2014-06-15-S-007,2014-06-15-S-007,496.125175,446158.861,6471563.886
2014-06-15-S-013,2014-06-15-S-013,1164.27199,405973.1109,6523858.722
2014-06-15-S-017,2014-06-15-S-017,1084.546799,439066.0804,6501176.751
2014-06-15-S-018,2014-06-15-S-018,565.782873,436467.3708,6494190.09
2014-06-15-S-020,2014-06-15-S-020,381.465554,437360.0192,6480553.821
2014-06-15-S-021,2014-06-15-S-021,353.106629,437306.6444,6480391.874
2014-06-15-S-022,2014-06-15-S-022,3587.505411,443034.0991,6480139.247
2014-06-15-S-023,2014-06-15-S-023,1113.694155,439223.062,6470511.314
2014-06-15-S-024,2014-06-15-S-024,2273.018671,439512.6869,6471117.288
2014-06-15-S-025,2014-06-15-S-025,1478.661796,439422.5277,6470828.766
2014-06-15-S-028,2014-06-15-S-028,324.232794,424989.2507,6464478.253
2014-06-11-S-016,2014-06-11-S-016,4573.453161,438608.7849,6509595.43
2014-06-11-S-018,2014-06-11-S-018,527.008603,440104.1335,6485561.283
2014-06-11-S-020,2014-06-11-S-020,1069.893611,439436.5591,6470865.404
2014-06-11-S-022,2014-06-11-S-022,2562.310429,439512.6869,6471117.288
2014-06-11-S-025,2014-06-11-S-025,1459.004542,439223.062,6470511.314
2014-06-11-S-029,2014-06-11-S-029,2429.948785,422738.3985,6459772.586
2014-06-11-S-032,2014-06-11-S-032,2496.797432,424839.3818,6464497.664
2014-06-11-S-034,2014-06-11-S-034,651.859124,421317.7546,6459791.178
2014-06-11-S-035,2014-06-11-S-035,256.087226,417989.9413,6459904.035
2014-06-11-S-037,2014-06-11-S-037,1228.701021,417612.7818,6459209.968
2014-06-11-S-038,2014-06-11-S-038,1210.611337,417612.7818,6459209.968
2014-06-11-S-039,2014-06-11-S-039,323.483432,418500.0124,6457892.881
2014-06-08-S-002,2014-06-08-S-002,2495.907773,490606.5075,6451770.853
2014-06-08-S-015,2014-06-08-S-015,1044.835596,446266.4164,6471341.167
2014-06-08-S-016,2014-06-08-S-016,4211.757419,462322.633,6454646.439
2014-06-08-S-019,2014-06-08-S-019,2879.578618,505268.9304,6422080.164
2014-06-04-S-002,2014-06-04-S-002,3119.930756,456495.5365,6456764.021
2014-06-04-S-004,2014-06-04-S-004,2741.440878,451692.7782,6460451.422
2014-06-04-S-006,2014-06-04-S-006,2155.608095,446266.4164,6471341.167
2014-06-04-S-010,2014-06-04-S-010,861.650056,440419.7483,6486804.528
2014-06-04-S-016,2014-06-04-S-016,1389.419797,422994.6502,6516693.812
2014-06-04-S-019,2014-06-04-S-019,1213.529139,437446.2059,6481212.992
2014-06-04-S-020,2014-06-04-S-020,2413.294823,439375.7167,6470728.462
2014-06-04-S-021,2014-06-04-S-021,1308.655444,424434.6986,6456980.96
2014-08-03-S-027,2014-08-03-S-027,3333.126651,502435.6441,6433332.509
2014-08-03-S-053,2014-08-03-S-053,5654.781952,512269.2814,6355344.314
2014-08-03-S-054,2014-08-03-S-054,4148.555247,512231.5262,6351701.021
2014-07-20-S-011,2014-07-20-S-011,152.104933,441829.7832,6482044.559
2014-07-09-S-009,2014-07-09-S-009,206.502151,445594.8364,6479534.258
2014-07-09-S-013,2014-07-09-S-013,655.027044,442710.3879,6496376.08
2014-07-09-S-014,2014-07-09-S-014,1933.127954,436325.6849,6491696.79
2014-07-06-S-060,2014-07-06-S-060,5598.846666,510554.608,6363441.533
2014-07-06-S-061,2014-07-06-S-061,4464.43782,510554.608,6363441.533
2014-07-06-S-062,2014-07-06-S-062,5157.371027,510699.1354,6363197.74
2014-07-06-S-064,2014-07-06-S-064,5762.837438,510930.9945,6358658.327
2014-07-02-S-028,2014-07-02-S-028,2529.310801,423011.6748,6459735.831
2014-07-02-S-029,2014-07-02-S-029,2623.370066,423011.6748,6459735.831
2014-07-02-S-030,2014-07-02-S-030,2541.682049,422768.8306,6459771.993
2014-06-29-S-029,2014-06-29-S-029,5167.029844,504321.6827,6411847.879
2014-06-15-S-009,2014-06-15-S-009,3175.181593,439419.0737,6500407.938
2014-06-11-S-005,2014-06-11-S-005,745.459946,451692.7782,6460451.422
2014-06-11-S-006,2014-06-11-S-006,221.145415,416375.933,6514855.204
2014-06-11-S-010,2014-06-11-S-010,2922.648034,416905.5071,6514357.133
2014-06-11-S-011,2014-06-11-S-011,3154.053336,416905.5071,6514357.133
2014-06-11-S-012,2014-06-11-S-012,1356.99764,425046.1902,6509779.016
2014-06-11-S-014,2014-06-11-S-014,3914.823806,433069.1364,6512834.393
2014-06-08-S-010,2014-06-08-S-010,736.548341,438762.7013,6472486.851
2014-06-08-S-013,2014-06-08-S-013,2072.386311,439259.6388,6471843.287
2014-06-08-S-014,2014-06-08-S-014,1616.954059,439259.6388,6471843.287
2015-06-05-K-003,2015-06-05-K-003,982.128199,436106.1269,6483334.268
2015-06-05-K-007,2015-06-05-K-007,2996.532454,436545.1686,6493953.498
2015-06-05-K-008,2015-06-05-K-008,2670.45216,429521.0863,6503711.985
2015-06-05-K-016,2015-06-05-K-016,1287.91372,413870.5978,6518420.518
2015-06-05-K-019,2015-06-05-K-019,2282.197534,442612.3231,6496340.561
2015-06-05-K-022,2015-06-05-K-022,579.063723,436716.7064,6492982.218
2015-06-05-K-025,2015-06-05-K-025,1047.520959,436545.1686,6493953.498
2015-06-07-K-002,2015-06-07-K-002,1567.27071,436347.6924,6491739.76
2015-06-07-K-004,2015-06-07-K-004,2258.946983,442612.3231,6496340.561
2015-06-07-K-005,2015-06-07-K-005,443.42939,433135.2404,6496541.684
2015-06-07-K-007,2015-06-07-K-007,3003.605023,425379.5924,6515637.33
2015-06-07-K-008,2015-06-07-K-008,288.147729,399337.907,6527678.344
2015-06-07-K-019,2015-06-07-K-019,258.224492,401387.6047,6526252.571
2015-06-07-K-021,2015-06-07-K-021,201.098892,408791.2647,6523088.99
2015-06-07-K-022,2015-06-07-K-022,670.765693,413420.0596,6518655.099
2015-06-07-K-027,2015-06-07-K-027,597.928049,435679.0337,6496230.836
2015-06-07-K-029,2015-06-07-K-029,48.658813,436112.1332,6495132.885
2015-06-07-K-031,2015-06-07-K-031,359.284796,436545.1686,6493953.498
2015-06-07-K-032,2015-06-07-K-032,1109.931992,436708.7027,6492588.536
2015-06-07-K-035,2015-06-07-K-035,936.523031,436325.6849,6491696.79
2015-06-09-K-002,2015-06-09-K-002,1268.176549,443483.6794,6491268.893
2015-06-09-K-003,2015-06-09-K-003,110.109989,443395.9467,6492797.038
2015-06-09-K-005,2015-06-09-K-005,939.791048,442672.8264,6496173.259
2015-06-09-K-006,2015-06-09-K-006,860.158548,442673.5273,6496172.495
2015-06-09-K-009,2015-06-09-K-009,2084.693006,439374.3201,6500435.392
2015-06-09-K-011,2015-06-09-K-011,503.31262,419468.1587,6520413.436
2015-06-09-K-025,2015-06-09-K-025,2824.362383,431554.3232,6499211.174
2015-06-09-K-026,2015-06-09-K-026,1654.009497,439419.0737,6500407.938
2015-06-09-K-027,2015-06-09-K-027,0,442712.2053,6496265.534
2015-06-09-K-029,2015-06-09-K-029,2421.651001,443483.6794,6491268.893
2015-06-09-K-030,2015-06-09-K-030,2041.335986,443519.9739,6490397.174
2015-06-09-K-031,2015-06-09-K-031,2040.879924,443519.9739,6490397.174
2015-06-09-K-032,2015-06-09-K-032,1868.702543,443395.9482,6492819.285
2015-06-09-K-033,2015-06-09-K-033,2370.459425,436743.1999,6492754.107
2015-06-09-K-034,2015-06-09-K-034,2785.773012,443395.9396,6492695.678
2015-06-10-K-002,2015-06-10-K-002,688.836048,435431.2295,6496945.641
2015-06-10-K-022,2015-06-10-K-022,701.632723,436299.9848,6494809.171
2015-06-10-K-030,2015-06-10-K-030,548.21747,443546.7812,6489234.629
2015-06-10-K-031,2015-06-10-K-031,1511.915422,435899.7996,6486334.917
2015-06-10-K-033,2015-06-10-K-033,2301.172161,437921.9927,6477287.255
2015-06-12-K-002,2015-06-12-K-002,1386.557601,443395.9482,6492819.285
2015-06-12-K-004,2015-06-12-K-004,2077.800167,442736.6274,6496103.799
2015-06-14-K-031,2015-06-14-K-031,1270.842992,441150.9914,6485515.3
2015-06-15-K-002,2015-06-15-K-002,47.601608,441763.3436,6487501.583
2015-06-15-K-003,2015-06-15-K-003,2286.961452,443483.6794,6491268.893
2015-06-15-K-004,2015-06-15-K-004,2242.40927,436734.0168,6492899.955
2015-06-15-K-006,2015-06-15-K-006,2287.450804,436003.1415,6495427.828
2015-06-15-K-022,2015-06-15-K-022,2.643184,429676.2626,6499821.108
2015-06-12-K-007,2015-06-12-K-007,77.833111,439416.5234,6500449.853
2015-06-12-K-010,2015-06-12-K-010,2442.605834,429700.9719,6512932.111
2015-06-12-K-012,2015-06-12-K-012,484.054439,419714.9364,6520110.169
2015-06-16-K-035,2015-06-16-K-035,94.563559,431022.8038,6499600.301
2015-06-16-K-038,2015-06-16-K-038,1454.23961,442214.8225,6502144.134
2015-06-16-K-039,2015-06-16-K-039,3115.817484,436299.9848,6494809.171
2015-06-12-K-019,2015-06-12-K-019,681.479397,399337.907,6527678.344
2015-06-12-K-020,2015-06-12-K-020,716.006945,399577.333,6527475.364
2015-06-12-K-021,2015-06-12-K-021,512.248876,399393.3558,6527678.176
2015-06-12-K-023,2015-06-12-K-023,0,399106.3895,6527581.933
2015-06-21-K-008,2015-06-21-K-008,751.347254,433596.3783,6497139.058
2015-06-30-K-009,2015-06-30-K-009,3332.165272,436734.0168,6492899.955
2015-06-30-K-012,2015-06-30-K-012,913.68695,434411.7191,6493713.767
2015-06-30-K-028,2015-06-30-K-028,1388.682442,439253.3923,6500577.447
2015-06-30-K-031,2015-06-30-K-031,2119.986416,439035.6759,6501158.11
2015-06-30-K-032,2015-06-30-K-032,1557.625326,439035.6759,6501158.11
2015-06-30-K-033,2015-06-30-K-033,1501.027858,439035.6759,6501158.11
2015-07-03-K-039,2015-07-03-K-039,2047.665981,434752.1262,6497483.225
2015-06-12-K-038,2015-06-12-K-038,83.36149,399458.2933,6527541.336
2015-06-12-K-039,2015-06-12-K-039,1127.971211,425007.453,6509741.104
2015-06-12-K-041,2015-06-12-K-041,2351.070483,425046.1902,6509779.016
2015-06-12-K-049,2015-06-12-K-049,2049.128043,429491.1559,6503819.152
2015-06-12-K-050,2015-06-12-K-050,1407.277171,431492.8446,6498838.433
2015-06-12-K-051,2015-06-12-K-051,532.039064,433153.1608,6496575.686
2015-06-12-K-053,2015-06-12-K-053,1091.477206,442745.2875,6496094.371
2015-06-12-K-054,2015-06-12-K-054,1691.764497,442816.473,6496050.004
2015-06-12-K-055,2015-06-12-K-055,6.102599,443708.7791,6491799.677
2015-06-14-K-003,2015-06-14-K-003,1801.169522,443459.7619,6491704.199
2015-06-14-K-005,2015-06-14-K-005,2361.8877,436347.6924,6491739.76
2015-06-14-K-007,2015-06-14-K-007,1349.825618,442816.473,6496050.004
2015-06-14-K-008,2015-06-14-K-008,995.5113,442838.3847,6500664.317
2015-06-14-K-009,2015-06-14-K-009,1302.220668,439374.3201,6500435.392
2015-06-14-K-010,2015-06-14-K-010,515.971958,439419.0737,6500407.938
2015-06-14-K-022,2015-06-14-K-022,1333.073264,413577.301,6518599.118
2015-06-14-K-024,2015-06-14-K-024,196.857957,438120.4338,6504156.579
2015-06-14-K-026,2015-06-14-K-026,350.713581,439129.6631,6501164.715
2015-06-14-K-027,2015-06-14-K-027,173.370218,436263.6255,6494713.706
2015-06-15-K-028,2015-06-15-K-028,108.141574,428823.0775,6498651.122
2015-06-15-K-030,2015-06-15-K-030,1686.431966,443395.9482,6492819.285
2015-06-28-K-042,2015-06-28-K-042,1261.207243,436325.6849,6491696.79
2015-06-28-K-045,2015-06-28-K-045,0,435513.9258,6486283.849
2015-06-28-K-046,2015-06-28-K-046,984.595102,436135.1857,6483315.53
2015-06-28-K-050,2015-06-28-K-050,46.630738,440125.7521,6485538.825
2015-06-28-K-054,2015-06-28-K-054,31.18795,440113.857,6485551.182
2015-06-29-K-004,2015-06-29-K-004,2929.961218,436325.6849,6491696.79
2015-06-29-K-028,2015-06-29-K-028,4757.38919,433069.1364,6512834.393
2015-06-15-K-036,2015-06-15-K-036,216.043285,435434.2463,6486410.087
2015-06-16-K-002,2015-06-16-K-002,928.542441,442886.921,6496076.585
2015-06-16-K-003,2015-06-16-K-003,106.264751,436003.1415,6495427.828
2015-06-19-K-002,2015-06-19-K-002,1465.575033,436135.1857,6483315.53
2015-06-19-K-003,2015-06-19-K-003,345.359934,440381.6884,6486763.592
2015-06-19-K-005,2015-06-19-K-005,649.889829,435083.8438,6492644.985
2015-06-19-K-006,2015-06-19-K-006,2241.66788,436325.6849,6491696.79
2015-06-19-K-007,2015-06-19-K-007,2589.86489,436325.6849,6491696.79
2015-06-19-K-011,2015-06-19-K-011,2541.23416,442647.4439,6496203.564
2015-06-19-K-034,2015-06-19-K-034,49.595425,416358.3988,6514274.457
2015-06-19-K-039,2015-06-19-K-039,1220.285361,438573.9855,6509854.671
2015-06-19-K-040,2015-06-19-K-040,1752.230614,434675.1361,6497491.731
2015-07-10-K-012,2015-07-10-K-012,1773.728805,442612.3231,6496340.561
2015-07-10-K-013,2015-07-10-K-013,2061.25869,439419.0737,6500407.938
2015-07-10-K-014,2015-07-10-K-014,2149.401049,439419.0737,6500407.938
2015-07-10-K-015,2015-07-10-K-015,702.854503,442378.0456,6501683.817
2015-07-10-K-016,2015-07-10-K-016,2356.737122,439253.3923,6500577.447
2015-07-10-K-017,2015-07-10-K-017,1433.108043,438684.1327,6509441.322
2015-07-10-K-018,2015-07-10-K-018,698.470815,438684.1327,6509441.322
2015-07-10-K-019,2015-07-10-K-019,1285.177116,438921.8272,6509212.457
2015-07-10-K-020,2015-07-10-K-020,1318.678922,438132.6962,6503980.95
2015-07-10-K-021,2015-07-10-K-021,941.190943,438758.6071,6509343.726
2015-06-19-K-041,2015-06-19-K-041,55.925123,431572.3483,6499125.275
2015-06-19-K-042,2015-06-19-K-042,549.679443,434675.1361,6497491.731
2015-06-19-K-043,2015-06-19-K-043,789.914228,436003.1415,6495427.828
2015-06-21-K-002,2015-06-21-K-002,952.215975,442228.0183,6487156.324
2015-06-21-K-003,2015-06-21-K-003,1003.597658,443371.3907,6489270.288
2015-06-21-K-005,2015-06-21-K-005,2883.053777,442612.3231,6496340.561
2015-06-21-K-006,2015-06-21-K-006,1365.208257,442612.3231,6496340.561
2015-06-21-K-007,2015-06-21-K-007,421.730864,434609.8894,6497332.901
2015-06-29-K-035,2015-06-29-K-035,2419.428499,436725.8909,6492616.757
2015-06-29-K-037,2015-06-29-K-037,0,434580.6554,6487158.305
2015-06-30-K-002,2015-06-30-K-002,979.901107,435548.6343,6491855.866
2015-06-21-K-041,2015-06-21-K-041,2506.387263,434752.1262,6497483.225
2015-06-21-K-042,2015-06-21-K-042,343.811305,433411.603,6496962.512
2015-06-21-K-043,2015-06-21-K-043,0,434928.456,6496779.887
2015-06-21-K-048,2015-06-21-K-048,391.37353,443589.6975,6492713.698
2015-06-26-K-002,2015-06-26-K-002,1109.773243,436299.9848,6494809.171
2015-06-26-K-003,2015-06-26-K-003,1080.443637,442612.3231,6496340.561
2015-06-26-K-004,2015-06-26-K-004,507.174292,433400.793,6496936.222
2015-06-26-K-020,2015-06-26-K-020,1810.581747,428923.5867,6504635.736
2015-06-26-K-022,2015-06-26-K-022,3051.425413,429812.4746,6501406.432
2015-06-26-K-031,2015-06-26-K-031,2486.81606,436467.3708,6494190.09
2015-06-26-K-032,2015-06-26-K-032,1323.652602,434553.5674,6487448.399
2015-06-28-K-004,2015-06-28-K-004,757.408352,435899.7996,6486334.917
2015-06-28-K-006,2015-06-28-K-005,163.792916,435704.4614,6486344.123
2015-06-28-K-009,2015-06-28-K-009,1521.3299,442816.473,6496050.004
2015-06-28-K-010,2015-06-28-K-010,1391.148038,442816.473,6496050.004
2015-06-28-K-011,2015-06-28-K-011,2044.964508,439033.4412,6501128.41
2015-06-28-K-012,2015-06-28-K-012,0,434800.3161,6496823.376
2015-06-28-K-015,2015-06-28-K-015,3009.465825,434752.1262,6497483.225
2015-06-28-K-017,2015-06-28-K-017,2607.742354,431554.3232,6499211.174
2015-06-28-K-018,2015-06-28-K-018,0,399239.4674,6527513.918
2015-06-28-K-034,2015-06-28-K-034,2941.266384,438758.6071,6509343.726
2015-06-28-K-036,2015-06-28-K-036,738.655544,438522.9393,6503639.21
2015-06-28-K-038,2015-06-28-K-038,1093.168413,442886.7209,6496224.282
