whale_easting,whale_northing,Event_ID,EvB_Wpt_Id,SwB_Wpt_ID,whale_depth_m,whale_dist_to_shore_m,Event_Date,DateTxt,Year,JulianDay,Julian_DateTxt,TimeTxt,CPA,ObType,ObOrder_CPA,ObOrder_Time,Ship,Observer,ObLocation,Approx,Count,IS_WW,WW_Speed,ship_azimuth,GPS_easting,GPS_northing,ship_speed,ship_bb_easting,ship_bb_northing,ship_bb_to_whale_azimuth,ship_bb_to_whale_dist,ship_bb_to_whale_bearing,Subarea1,Subarea2,Subarea3,ship_depth_m,ship_dist_to_shore_m,month,season,whale_direction,whale_orientation,whale_behavior,clouds,rain,wind,waves,visibility,sst_fn,sst,point_ocean_depth,ave_ocean_depth_250m_buff,chlor_fn,chlor_a,chlor_ann_fn,chlor_a_ann
436787.7096,6483130.45,2008-06-27-N,2008-06-27-N-002,2008-06-27-N-002,-24,561.3205615,6/27/2008,20080627,2008,179,2008179,7:02:25,N,MultiOb,2,1,Zaandam,Nat,Starboard,y,5,y,13,334.7399744,439437.8048,6481336.201,17.278654,439429.5098,6481349.094,123.9916439,3186.273385,-30.74833046,Lower Bay,Lower Bay,Lower Bay,-77,1995.406388,6,1,U-Unsure,U-Unsure,BL-Blowing,100,none,moderate,1',excellent,20080627.nc,283.868988,-29,-31.625,2008_6.img,NA,2008.img,NA
436928.7463,6482807.562,2008-06-27-N,2008-06-27-N-003,2008-06-27-N-002,-30,572.3310598,6/27/2008,20080627,2008,179,2008179,7:04:05,Y,MultiOb,1,2,Zaandam,Nat,Starboard,y,5,y,13,344.4943348,439125.0402,6482173.634,17.47740485,439119.0495,6482187.746,105.8005379,2276.312662,-58.69379695,Lower Bay,Lower Bay,Lower Bay,-83,1927.047875,6,1,W-With,0-Parallel,DF-Dive-fluke-up,100,none,moderate,1',excellent,20080627.nc,283.868988,-29,-33,2008_6.img,NA,2008.img,NA
436640.0661,6485856.609,2008-06-27-N,2008-06-27-N-004,2008-06-27-N-004,-21,508.330067,6/27/2008,20080627,2008,179,2008179,7:08:35,N,MultiOb,2,1,Zaandam,Nat,Starboard,y,2,y,13,345.4522567,438532.9713,6484575.015,17.6001088,438527.2174,6484589.226,123.884725,2273.235399,-41.56753177,Lower Bay,Lower Bay,Lower Bay,-92,1855.067393,6,1,U-Unsure,U-Unsure,SA-Surface-active,100,none,moderate,1',excellent,20080627.nc,283.8980103,-89,-59.66666667,2008_6.img,NA,2008.img,NA
437000.9567,6485410.336,2008-06-27-N,2008-06-27-N-005,2008-06-27-N-004,-78,885.334716,6/27/2008,20080627,2008,179,2008179,7:10:15,Y,MultiOb,1,2,Zaandam,Nat,Starboard,n,2,y,13,345.858217,438305.9159,6485453.626,17.61871817,438300.2628,6485467.877,87.46427401,1300.579604,-78.39394299,Lower Bay,Lower Bay,Lower Bay,-98,1787.694755,6,1,U-Unsure,U-Unsure,SA-Surface-active,100,none,moderate,1',excellent,20080627.nc,283.8980103,-97,-78.14285714,2008_6.img,NA,2008.img,NA
410997.4135,6523435.596,2008-06-28-N,2008-06-28-N-018,2008-06-28-N-018,-425,1524.676899,6/28/2008,20080628,2008,180,2008180,13:23:54,Y,Single,1,1,Coral Princess,Nat,Starboard,y,1,n,0,127.0448646,410953.3076,6523564.419,17.69490517,410967.0874,6523557.776,346.0604811,125.8879179,39.01561654,West Arm,West Arm,West Arm,-426,1585.51623,6,1,W-With,0-Parallel,BL-Blowing,90,none,strong,1',excellent,20080628.nc,284.1000061,-360,-332.875,2008_6.img,NA,2008.img,NA
428782.6844,6508456.405,2008-06-28-N,2008-06-28-N-020,2008-06-28-N-019,-370,3790.548669,6/28/2008,20080628,2008,180,2008180,14:04:02,Y,MultiOb,1,2,Coral Princess,Nat,Starboard,y,1,n,0,141.9974915,428108.7177,6509322.153,18.51216915,428120.3171,6509312.181,322.2602573,1082.165561,0.26276576,Middle Bay,Middle Bay,Middle Bay,-376,3089.073264,6,1,WT-With/To,45-45-degrees,DF-Dive-fluke-up,90,none,strong,1',excellent,20080628.nc,284.0419922,-253,-275,2008_6.img,2.910150051,2008.img,1.799360037
428472.9757,6510276.712,2008-06-28-N,2008-06-28-N-019,2008-06-28-N-019,-388,2745.438378,6/28/2008,20080628,2008,180,2008180,13:58:37,N,MultiOb,2,1,Coral Princess,Nat,Starboard,y,1,n,0,133.0777848,426149.1929,6511734.419,18.61592867,426162.1983,6511726.365,302.1018626,2727.853577,-10.97592221,Middle Bay,West Arm,West Arm,-406,2035.079217,6,1,T-Toward,90-Perpendicular,BL-Blowing,90,none,strong,1',excellent,20080628.nc,284.0599976,-230,-241.1428571,2008_6.img,2.910150051,2008.img,1.799360037
441429.3452,6479799.642,2008-06-29-N,2008-06-29-N-002,2008-06-29-N-002,-44,1283.17886,6/29/2008,20080629,2008,181,2008181,6:31:04,Y,Single,1,1,Ryndam,Nat,Starboard,y,1,y,13,312.3876016,441080.301,6479054.512,13.0073713,441068.9816,6479062.136,206.0412786,820.8391271,73.65367702,Lower Bay,Lower Bay,Lower Bay,-51,2084.919981,6,1,G-Against,0-Parallel,BL-Blowing,90,none,light,calm,excellent,20080629.nc,283.9349976,-42,-34.71428571,2008_6.img,NA,2008.img,2.249939919
414052.0336,6521547.609,2008-06-29-N,2008-06-29-N-045,2008-06-29-N-045,-430,1105.943852,6/29/2008,20080629,2008,181,2008181,14:07:20,Y,Single,1,1,Ryndam,Nat,Starboard,n,1,n,0,131.3620801,414227.6218,6521876.456,17.7323406,414239.0758,6521869.036,30.19559532,371.8878126,78.8335152,West Arm,West Arm,West Arm,-430,760.7309013,6,1,GA-Ag/Away,45-45-degrees,DF-Dive-fluke-up,50,none,light,calm,excellent,20080629.nc,284.1430054,-281,-247.3333333,2008_6.img,NA,2008.img,NA
429146.429,6509127.249,2008-06-29-N,2008-06-29-N-046,2008-06-29-N-046,-272,3845.060905,6/29/2008,20080629,2008,181,2008181,14:39:11,Y,Single,1,1,Ryndam,Nat,Starboard,y,1,n,0,141.6783562,427132.4854,6510390.594,17.2712607,427142.4255,6510381.243,302.036029,2364.006967,-19.64232719,Middle Bay,Middle Bay,Middle Bay,-402,2141.36754,6,1,T-Toward,90-Perpendicular,DN-Dive-no-fluke,50,none,light,calm,excellent,20080629.nc,284.1300049,-211,-232.375,2008_6.img,2.910150051,2008.img,1.799360037
454041.4972,6463934.708,2008-07-02-K,2008-07-02-K-004,2008-07-02-K-004,-107,2994.669422,7/2/2008,20080702,2008,184,2008184,5:58:03,Y,Single,1,1,Statendam,Karin,Starboard,y,1,n,0,286.4302796,456610.268,6462385.127,13.78447154,456596.7536,6462387.027,121.2026776,2987.41584,14.77239808,East Icy,Outside,Outside,-131,2905.359358,7,1,A-Away,9-Perpendicular,BL-Blowing,40,none,light,calm,excellent,20080702.nc,284.3569946,-106,-107.5,2008_7.img,NA,2008.img,2.540019989
453197.519,6463288.147,2008-07-02-K,2008-07-02-K-005,2008-07-02-K-005,-101,2293.171505,7/2/2008,20080702,2008,184,2008184,6:00:29,Y,Single,1,1,Statendam,Karin,Starboard,y,1,n,0,286.920725,455622.1577,6462679.12,13.73278362,455608.66,6462681.136,104.1307228,2486.37566,-2.790002253,East Icy,Outside,Outside,-122,2358.160678,7,1,T-Toward,9-Perpendicular,DF-Dive-fluke-up,40,none,light,calm,excellent,20080702.nc,284.3519897,-106,-107.875,2008_7.img,NA,2008.img,1.973399997
453332.478,6463493.419,2008-07-02-K,2008-07-02-K-006,2008-07-02-K-006,-104,2497.067563,7/2/2008,20080702,2008,184,2008184,6:01:30,Y,Single,1,1,Statendam,Karin,Starboard,y,1,n,0,286.9490609,455210.6165,6462806.118,13.65811632,455197.1198,6462808.14,110.1789974,1986.57894,3.229936549,Lower Bay,Outside,Outside,-116,2235.475598,7,1,U-Unsure,U - Unsure,DN-Dive-no-fluke,40,none,light,calm,excellent,20080702.nc,284.3519897,-106,-104.8571429,2008_7.img,NA,2008.img,1.973399997
453034.6463,6463729.366,2008-07-02-K,2008-07-02-K-007,2008-07-02-K-007,-102,2732.605915,7/2/2008,20080702,2008,184,2008184,6:02:22,N,MultiOb,2,1,Statendam,Karin,Starboard,y,1,n,0,286.93497,454860.266,6462912.727,13.65788094,454846.7688,6462914.746,114.2057843,1986.804972,7.270814286,Lower Bay,Outside,Outside,-113,2181.787741,7,1,A-Away,0-Parallel,BL-Blowing,40,none,light,calm,excellent,20080702.nc,284.3519897,-100,-104.2857143,2008_7.img,NA,2008.img,1.973399997
453861.84,6463524.912,2008-07-02-K,2008-07-02-K-008,2008-07-02-K-007,-106,2559.21914,7/2/2008,20080702,2008,184,2008184,6:02:47,Y,MultiOb,1,2,Statendam,Karin,Starboard,y,1,n,0,287.0586294,454689.8121,6462964.333,13.6283803,454676.3193,6462966.381,124.440469,987.589714,17.38183969,Lower Bay,Outside,Outside,-113,2176.356748,7,1,A-Away,0-Parallel,DF-Dive-fluke-up,40,none,light,calm,excellent,20080702.nc,284.3569946,-106,-110.7142857,2008_7.img,NA,2008.img,2.540019989
452570.17,6462744.547,2008-07-02-K,2008-07-02-K-012,2008-07-02-K-009,-98,1823.614012,7/2/2008,20080702,2008,184,2008184,6:06:08,Y,MultiOb,1,2,Statendam,Karin,Starboard,y,1,n,0,286.4282602,453348.3302,6463372.443,13.59755275,453334.8157,6463374.342,50.52363176,990.6188885,-55.90462843,Lower Bay,Outside,Outside,-104,2375.502724,7,1,T-Toward,9-Perpendicular,DF-Dive-fluke-up,40,none,light,calm,excellent,20080702.nc,284.3280029,-129,-99.16666667,2008_7.img,NA,2008.img,1.973399997
452528.9306,6462843.252,2008-07-02-K,2008-07-02-K-009,2008-07-02-K-009,-98,1930.029711,7/2/2008,20080702,2008,184,2008184,6:04:32,N,MultiOb,2,1,Statendam,Karin,Starboard,y,1,n,0,286.9212356,453991.0031,6463178.112,13.53716615,453977.5055,6463180.128,76.9082088,1487.23034,-30.01302678,Lower Bay,Outside,Outside,-106,2245.245282,7,1,A-Away,0-Parallel,BL-Blowing,40,none,light,calm,excellent,20080702.nc,284.3280029,-129,-98.85714286,2008_7.img,NA,2008.img,1.973399997
452917.8177,6462616.031,2008-07-02-K,2008-07-02-K-011,2008-07-02-K-010,-102,1628.067183,7/2/2008,20080702,2008,184,2008184,6:05:36,Y,MultiOb,1,2,Statendam,Karin,Starboard,n,1,n,0,286.7991712,453565.4844,6463308.143,13.44825228,453551.9825,6463310.13,42.41644721,940.1798785,-64.38272397,Lower Bay,Outside,Outside,-104,2311.942792,7,1,G-Against,0-Parallel,BL-Blowing,40,none,light,calm,excellent,20080702.nc,284.3280029,-108,-99,2008_7.img,NA,2008.img,1.973399997
453004.54,6462624.074,2008-07-02-K,2008-07-02-K-010,2008-07-02-K-010,-102,1629.081676,7/2/2008,20080702,2008,184,2008184,6:05:02,N,MultiOb,2,1,Statendam,Karin,Starboard,y,1,n,0,286.9883029,453793.54,6463238.294,13.49541012,453780.0447,6463240.325,51.52774576,990.5419292,-55.46055711,Lower Bay,Outside,Outside,-106,2265.441817,7,1,G-Against,0-Parallel,BL-Blowing,40,none,light,calm,excellent,20080702.nc,284.3320007,-108,-99,2008_7.img,NA,2008.img,1.973399997
450086.0259,6462802.853,2008-07-02-K,2008-07-02-K-013,2008-07-02-K-013,-70,2847.960946,7/2/2008,20080702,2008,184,2008184,6:06:59,Y,Single,1,1,Statendam,Karin,Starboard,y,1,n,0,286.8002575,453010.2749,6463472.596,13.570407,452996.773,6463474.583,77.00502995,2987.251156,-29.79522757,Lower Bay,Outside,Outside,-101,2476.589602,7,1,G/A-Ag/Aw,4-45-degrees,DF-Dive-fluke-up,40,none,light,calm,excellent,20080702.nc,284.3139954,-71,-77.5,2008_7.img,NA,2008.img,1.973399997
447624.6707,6465519.887,2008-07-02-K,2008-07-02-K-021,2008-07-02-K-020,-24,5757.722571,7/2/2008,20080702,2008,184,2008184,6:18:54,N,MultiOb,3,2,Statendam,Karin,Starboard,n,1,n,0,286.0250836,448344.2396,6464892.167,12.94061462,448330.7121,6464893.972,131.5574324,943.5383827,25.5323488,Lower Bay,Outside,Outside,-42,5561.737825,7,1,A-Away,9-Perpendicular,BL-Blowing,40,none,light,calm,excellent,20080702.nc,284.3429871,-35,-31.85714286,2008_7.img,NA,2008.img,1.924110055
447572.7303,6465356.882,2008-07-02-K,2008-07-02-K-022,2008-07-02-K-020,-29,5913.304879,7/2/2008,20080702,2008,184,2008184,6:19:29,N,MultiOb,2,3,Statendam,Karin,Starboard,n,1,n,0,286.5530521,448118.8041,6464958.679,12.92187384,448105.2938,6464960.608,126.6525406,663.8203812,20.09948844,Lower Bay,Outside,Outside,-42,5752.273626,7,1,A-Away,9-Perpendicular,BL-Blowing,40,none,light,calm,excellent,20080702.nc,284.3299866,-35,-31.85714286,2008_7.img,NA,2008.img,1.924110055
447536.0872,6465190.475,2008-07-02-K,2008-07-02-K-023,2008-07-02-K-020,-29,6074.694897,7/2/2008,20080702,2008,184,2008184,6:20:05,Y,MultiOb,1,4,Statendam,Karin,Starboard,n,1,n,0,285.9673659,447887.1991,6465026.002,12.95640911,447873.6698,6465027.793,115.7295435,374.736405,9.762177598,Lower Bay,Outside,Outside,-40,5950.563893,7,1,A-Away,9-Perpendicular,BL-Blowing,40,none,light,calm,excellent,20080702.nc,284.3299866,-40,-35.5,2008_7.img,NA,2008.img,1.924110055
448229.9751,6465486.883,2008-07-02-K,2008-07-02-K-020,2008-07-02-K-020,-39,5897.110247,7/2/2008,20080702,2008,184,2008184,6:16:55,N,MultiOb,4,1,Statendam,Karin,Starboard,y,1,n,0,286.5720533,449106.105,6464667.015,12.96691577,449092.5953,6464668.949,133.4768649,1188.751489,26.90481164,Lower Bay,Outside,Outside,-54,4945.917838,7,1,U-Unsure,U - Unsure,BL-Blowing,40,none,light,calm,excellent,20080702.nc,284.3460083,-28,-36.14285714,2008_7.img,NA,2008.img,1.924110055
442617.3699,6473646.629,2008-07-02-K,2008-07-02-K-034,2008-07-02-K-032,-61,3808.916624,7/2/2008,20080702,2008,184,2008184,6:48:36,Y,MultiOb,1,3,Statendam,Karin,Starboard,y,1,y,13,2.688558532,444058.4704,6473230.677,12.35726124,444057.1058,6473244.256,105.6144647,1494.905942,-77.07409384,Lower Bay,Lower Bay,Lower Bay,-69,2381.900427,7,1,G-Against,0-Parallel,BL-Blowing,40,none,light,calm,excellent,20080702.nc,284.4159851,-64,-64,2008_7.img,NA,2008.img,2.179009914
441806.0157,6474406.743,2008-07-02-K,2008-07-02-K-033,2008-07-02-K-032,-62,3161.93049,7/2/2008,20080702,2008,184,2008184,6:47:18,N,MultiOb,2,2,Statendam,Karin,Starboard,y,1,y,13,1.601992663,444039.2203,6472717.783,13.12099339,444037.5985,6472731.334,126.8981772,2790.511868,-54.70381551,Lower Bay,Lower Bay,Lower Bay,-69,2228.693024,7,1,G-Against,0-Parallel,BL-Blowing,40,none,light,calm,excellent,20080702.nc,284.4299927,-68,-66.5,2008_7.img,NA,2008.img,2.179009914
441946.1257,6474473.765,2008-07-02-K,2008-07-02-K-032,2008-07-02-K-032,-62,3307.365152,7/2/2008,20080702,2008,184,2008184,6:46:19,N,MultiOb,3,1,Statendam,Karin,Starboard,y,1,y,13,2.408239726,444026.3065,6472312.138,13.52424177,444024.8755,6472325.71,135.9393786,2989.204577,-46.4688611,Lower Bay,Lower Bay,Lower Bay,-70,2146.397445,7,1,U-Unsure,U - Unsure,BL-Blowing,40,none,light,calm,excellent,20080702.nc,284.4299927,-68,-66.14285714,2008_7.img,NA,2008.img,2.179009914
437628.2494,6492352.441,2008-07-02-K,2008-07-02-K-053,2008-07-02-K-053,-83,940.2732801,7/2/2008,20080702,2008,184,2008184,7:42:33,Y,Single,1,1,Statendam,Karin,Starboard,y,1,n,0,357.92294,438205.4781,6491662.083,16.84823483,438202.9901,6491675.501,139.6677889,888.0166102,-38.25515113,Lower Bay,Middle Bay,Middle Bay,-102,1760.253747,7,1,G/A-Ag/Aw,4-45-degrees,BL-Blowing,20,none,light,2',excellent,20080702.nc,284.644989,-109,-77.57142857,2008_7.img,NA,2008.img,NA
426389.9538,6510663.799,2008-07-02-K,2008-07-02-K-065,2008-07-02-K-065,-251,1561.948344,7/2/2008,20080702,2008,184,2008184,14:37:04,Y,Single,1,1,Statendam,Karin,Starboard,y,1,n,0,139.9852804,427250.0543,6510399.198,17.42301124,427260.2663,6510390.144,107.4548611,912.3217371,147.4695808,Middle Bay,Middle Bay,Middle Bay,-402,2257.296654,7,1,G-Against,0-Parallel,BL-Blowing,5,none,none,1',excellent,20080702.nc,284.8200073,-225,-245.7777778,2008_7.img,4.571579933,2008.img,1.799360037
438069.6802,6482402.18,2008-07-02-K,2008-07-02-K-080,2008-07-02-K-074,-31,1242.81749,7/2/2008,20080702,2008,184,2008184,15:42:46,Y,MultiOb,1,7,Statendam,Karin,Starboard,n,4,y,13,161.8222334,438785.443,6482413.424,12.10013935,438791.5547,6482401.222,90.07605503,721.8751839,108.2538216,Lower Bay,Lower Bay,Lower Bay,-82,1779.986753,7,1,G-Against,0-Parallel,BL-Blowing,5,none,light,calm,excellent,20080702.nc,284.5130005,-65,-45.85714286,2008_7.img,NA,2008.img,NA
438009.1024,6482212.881,2008-07-02-K,2008-07-02-K-081,2008-07-02-K-074,-33,1058.743828,7/2/2008,20080702,2008,184,2008184,15:43:50,N,MultiOb,2,8,Statendam,Karin,Starboard,n,1,y,13,161.2501991,438911.778,6482035.783,12.19629767,438918.0113,6482023.642,101.761196,928.3999576,120.5109969,Lower Bay,Lower Bay,Lower Bay,-83,1673.918676,7,1,G-Against,0-Parallel,BL-Blowing,5,none,light,calm,excellent,20080702.nc,284.5130005,-65,-41.33333333,2008_7.img,NA,2008.img,NA
437204.1942,6483124.476,2008-07-02-K,2008-07-02-K-079,2008-07-02-K-074,-39,952.2772024,7/2/2008,20080702,2008,184,2008184,15:39:59,N,MultiOb,3,6,Statendam,Karin,Starboard,y,2,y,13,163.6125926,438476.1757,6483392.525,11.84296598,438481.9032,6483380.137,78.68491823,1303.036021,95.07232567,Lower Bay,Lower Bay,Lower Bay,-84,2226.631466,7,1,T-Toward,0-Parallel,DF-Dive-fluke-up,5,none,light,calm,excellent,20080702.nc,284.5270081,-35,-46.71428571,2008_7.img,NA,2008.img,NA
437142.597,6483343.001,2008-07-02-K,2008-07-02-K-078,2008-07-02-K-074,-39,970.1282166,7/2/2008,20080702,2008,184,2008184,15:39:29,N,MultiOb,4,5,Statendam,Karin,Starboard,n,3,y,13,164.3706074,438425.1287,6483566.839,11.89925618,438430.6918,6483554.377,80.68085421,1305.322932,96.31024685,Lower Bay,Lower Bay,Lower Bay,-87,2245.706838,7,1,A-Away,9-Perpendicular,DF-Dive-fluke-up,5,none,light,calm,excellent,20080702.nc,284.5230103,-35,-46.71428571,2008_7.img,NA,2008.img,NA
438322.6584,6481386.788,2008-07-02-K,2008-07-02-K-083,2008-07-02-K-082,-44,893.5179301,7/2/2008,20080702,2008,184,2008184,15:45:54,Y,MultiOb,1,2,Statendam,Karin,Starboard,y,2,y,13,161.4688303,439166.0161,6481281.743,12.66608814,439172.203,6481269.578,97.8554039,857.5921117,116.3865736,Lower Bay,Lower Bay,Lower Bay,-76,1721.181974,7,1,W-With,0-Parallel,BL-Blowing,5,none,light,calm,excellent,20080702.nc,284.4960022,-24,-38.42857143,2008_7.img,NA,2008.img,NA
438122.8393,6481742.83,2008-07-02-K,2008-07-02-K-082,2008-07-02-K-082,-61,847.0960107,7/2/2008,20080702,2008,184,2008184,15:44:44,N,MultiOb,2,1,Statendam,Karin,Starboard,y,1,y,13,161.2496197,439022.1165,6481709.855,12.4247128,439028.3499,6481697.714,92.85231313,906.6337886,111.6026934,Lower Bay,Lower Bay,Lower Bay,-80,1652.382298,7,1,W-With,0-Parallel,BL-Blowing,5,none,light,calm,excellent,20080702.nc,284.5130005,-50,-44.57142857,2008_7.img,NA,2008.img,NA
439796.3095,6470829.499,2008-07-02-K,2008-07-02-K-093,2008-07-02-K-090,-4,350.9699669,7/2/2008,20080702,2008,184,2008184,16:17:22,N,MultiOb,3,4,Statendam,Karin,Starboard,y,4,n,0,175.3980463,443233.1351,6471491.328,13.36867911,443236.2118,6471478.031,79.32322434,3500.503089,83.92517805,Lower Bay,Outside,Lower Bay,-66,2905.961726,7,1,T-Toward,0-Parallel,DF-Dive-fluke-up,5,none,light,calm,excellent,20080702.nc,284.3729858,-20,-29.5,2008_7.img,NA,2008.img,2.22420001
442589.8813,6469681.815,2008-07-02-K,2008-07-02-K-095,2008-07-02-K-090,-69,3368.08053,7/2/2008,20080702,2008,184,2008184,16:21:53,N,MultiOb,2,5,Statendam,Karin,Starboard,y,4,n,0,184.0268239,443258.7909,6469476.031,16.46843246,443259.8379,6469462.424,108.1320598,704.9638909,104.1052359,Lower Bay,Outside,Lower Bay,-70,3539.003105,7,1,T-Toward,9-Perpendicular,BL-Blowing,5,none,light,calm,excellent,20080702.nc,284.3680115,-72,-72.42857143,2008_7.img,NA,2008.img,2.22420001
442806.3819,6469184.291,2008-07-02-K,2008-07-02-K-096,2008-07-02-K-090,-69,3758.723937,7/2/2008,20080702,2008,184,2008184,16:23:10,Y,MultiOb,1,6,Statendam,Karin,Starboard,n,4,n,0,182.9197144,443217.2937,6468813.004,16.61646883,443218.6035,6468799.42,133.0348348,563.9617676,130.1151203,Lower Bay,Outside,Outside,-70,3960.903859,7,1,T-Toward,9-Perpendicular,DF-Dive-fluke-up,5,none,light,calm,excellent,20080702.nc,284.3699951,-72,-74.71428571,2008_7.img,NA,2008.img,2.22420001
448617.6807,6466134.814,2008-07-02-K,2008-07-02-K-097,2008-07-02-K-097,-41,5371.97789,7/2/2008,20080702,2008,184,2008184,16:37:50,N,MultiOb,2,1,Statendam,Karin,Starboard,y,1,n,0,120.6848309,447132.9956,6462965.35,15.87761676,447145.6261,6462960.181,204.8768208,3499.319401,-95.80801015,Lower Bay,Outside,Outside,-34,5145.869825,7,1,A-Away,9-Perpendicular,BL-Blowing,5,none,light,calm,excellent,20080702.nc,284.3500061,-10,-32.42857143,2008_7.img,NA,2008.img,1.924110055
449098.9782,6465538.573,2008-07-02-K,2008-07-02-K-098,2008-07-02-K-097,-52,5710.24513,7/2/2008,20080702,2008,184,2008184,16:38:27,Y,MultiOb,1,2,Statendam,Karin,Starboard,y,1,n,0,114.6551869,447398.5204,6462827.811,15.67030616,447411.624,6462823.997,211.8646854,3196.261299,-82.7905015,Lower Bay,Outside,Outside,-44,4849.007469,7,1,A-Away,9-Perpendicular,DF-Dive-fluke-up,5,none,light,calm,excellent,20080702.nc,284.3500061,-37,-47,2008_7.img,NA,2008.img,1.973399997
449602.3345,6465059.955,2008-07-02-K,2008-07-02-K-099,2008-07-02-K-099,-59,5060.486872,7/2/2008,20080702,2008,184,2008184,16:39:20,Y,Single,1,1,Statendam,Karin,Starboard,y,1,n,0,110.9815266,447792.732,6462667.231,15.76306944,447806.053,6462664.265,216.8624585,2994.320898,-74.11906811,Lower Bay,Outside,Outside,-52,4430.203297,7,1,W/A-Wi/Aw,4-45-degrees,DF-Dive-fluke-up,5,none,light,calm,excellent,20080702.nc,284.3410034,-64,-58.42857143,2008_7.img,NA,2008.img,1.973399997
447624.031,6465520.003,2008-07-02-K,2008-07-02-K-100,2008-07-02-K-100,-24,5757.527263,7/2/2008,20080702,2008,184,2008184,16:39:59,Y,Single,1,1,Statendam,Karin,Starboard,y,1,n,0,110.4465022,448088.1567,6462556.158,15.7981258,448101.5048,6462553.316,170.8569293,3004.864386,-119.5895729,Lower Bay,Outside,Outside,-52,4121.254627,7,1,T-Toward,9-Perpendicular,DF-Dive-fluke-up,5,none,light,calm,excellent,20080702.nc,284.3429871,-35,-31.85714286,2008_7.img,NA,2008.img,1.924110055
449465.6676,6462527.324,2008-07-02-K,2008-07-02-K-101,2008-07-02-K-101,-65,3035.602634,7/2/2008,20080702,2008,184,2008184,16:40:48,N,MultiOb,3,1,Statendam,Karin,Starboard,y,2,n,0,105.9651172,448471.0708,6462424.543,15.701238,448484.6002,6462422.752,263.915818,986.6248136,-22.04929924,Lower Bay,Outside,Outside,-56,3729.428743,7,1,W-With,0-Parallel,BL-Blowing,5,none,light,calm,excellent,20080702.nc,284.3110046,-70,-68.5,2008_7.img,NA,2008.img,1.973399997
449751.7457,6461742.984,2008-07-02-K,2008-07-02-K-103,2008-07-02-K-101,-66,2293.04065,7/2/2008,20080702,2008,184,2008184,16:42:16,Y,MultiOb,1,3,Statendam,Karin,Starboard,n,3,n,0,96.83999312,449161.8709,6462294.979,15.76368594,449175.513,6462295.357,313.7889001,798.2230739,36.94890702,Lower Bay,Outside,Outside,-62,3098.833555,7,1,W-With,0-Parallel,DF-Dive-fluke-up,5,none,light,calm,excellent,20080702.nc,284.3139954,-70,-65.85714286,2008_7.img,NA,2008.img,1.973399997
449730.5145,6462148.921,2008-07-02-K,2008-07-02-K-102,2008-07-02-K-101,-72,2579.551196,7/2/2008,20080702,2008,184,2008184,16:41:27,N,MultiOb,2,2,Statendam,Karin,Starboard,n,3,n,0,100.7776354,448772.3933,6462354.325,15.63962591,448786.0292,6462353.765,282.237009,966.4437525,1.459373629,Lower Bay,Outside,Outside,-59,3442.825786,7,1,W-With,0-Parallel,BL-Blowing,5,none,light,calm,excellent,20080702.nc,284.3110046,-70,-70.5,2008_7.img,NA,2008.img,1.973399997
449742.2961,6462065.794,2008-07-02-K,2008-07-02-K-104,2008-07-02-K-104,-72,2512.837832,7/2/2008,20080702,2008,184,2008184,16:42:59,Y,Single,1,1,Statendam,Karin,Starboard,n,1,n,0,95.30576961,449513.0916,6462258.802,15.82848649,449526.7187,6462259.545,311.9477654,289.8502086,36.64199579,Lower Bay,Outside,Outside,-65,2811.870631,7,1,T-Toward,9-Perpendicular,DF-Dive-fluke-up,5,none,light,calm,excellent,20080702.nc,284.3110046,-70,-70.5,2008_7.img,NA,2008.img,1.973399997
466686.3065,6464032.937,2008-07-02-K,2008-07-02-K-107,2008-07-02-K-107,-78,1202.585078,7/2/2008,20080702,2008,184,2008184,17:10:23,Y,Single,1,1,Statendam,Karin,Starboard,y,1,n,0,121.7671105,463389.2305,6457858.062,19.06419549,463401.7611,6457852.655,207.9886621,6998.865536,-93.77844838,East Icy,Outside,Outside,-117,3384.10301,7,1,U-Unsure,U - Unsure,DF-Dive-fluke-up,5,none,light,calm,excellent,20080702.nc,284.5159912,-104,-79,2008_7.img,NA,2008.img,3.718209982
468452.423,6456980.893,2008-07-02-K,2008-07-02-K-108,2008-07-02-K-108,-155,5207.361802,7/2/2008,20080702,2008,184,2008184,17:17:27,Y,Single,1,1,Statendam,Karin,Starboard,y,1,n,0,121.0211915,466963.8396,6455645.263,19.44456725,466976.4395,6455640.02,227.7460905,1994.108176,-73.27510093,East Icy,Outside,Outside,-110,3309.376298,7,1,W-With,0-Parallel,BL-Blowing,5,none,light,calm,excellent,20080702.nc,284.2059937,-171,-164.25,2008_7.img,NA,2008.img,3.431600094
485340.9651,6448531.291,2008-07-02-K,2008-07-02-K-114,2008-07-02-K-113,-7,5720.321791,7/2/2008,20080702,2008,184,2008184,17:50:46,N,MultiOb,7,2,Statendam,Karin,Starboard,y,2,n,0,119.782365,483936.7541,6446108.9,18.63321439,483949.4644,6446103.93,209.8237773,2797.91964,-89.95858767,East Icy,Outside,Outside,-211,5007.000031,7,1,G-Against,0-Parallel,DN-Dive-no-fluke,5,none,light,1',excellent,20080702.nc,284.9100037,-150,-85.83333333,2008_7.img,NA,2008.img,7.042850018
