"","whale_easting","whale_northing","Event_ID","EvB_Wpt_Id","SwB_Wpt_ID","whale_depth_m","whale_dist_to_shore_m","Event_Date","DateTxt","Year","JulianDay","Julian_DateTxt","TimeTxt","CPA","ObType","ObOrder_CPA","ObOrder_Time","Ship","Observer","ObLocation","Approx","Count","IS_WW","WW_Speed","ship_azimuth","GPS_easting","GPS_northing","ship_speed","ship_bb_easting","ship_bb_northing","ship_bb_to_whale_azimuth","ship_bb_to_whale_dist","ship_bb_to_whale_bearing","Subarea1","Subarea2","Subarea3","ship_depth_m","ship_dist_to_shore_m","month","season","whale_direction","whale_orientation","whale_behavior","clouds","rain","wind","waves","visibility","sst_fn","sst","point_ocean_depth","ave_ocean_depth_250m_buff","chlor_fn","chlor_a","chlor_ann_fn","chlor_a_ann"
"108",439080.7944,6493777.871,"2010-06-11-N","2010-06-11-N-065","2010-06-11-N-065",-85,2494.388909,"6/11/2010",20100611,2010,162,2010162,"14:41:03","Y","Single",1,1,"Ryndam","Nat","Starboard","y",2,"n",0,178.1775956,438161.6031,6494171.412,17.43837006,438163.0319,6494157.95,112.4962415,993.3519974,-65.6813541,"Lower Bay","Middle Bay","Middle Bay",-121,1631.056912,6,1,"W-With","0-Parallel","DF-Dive-fluke-up","100","moderate","moderate","calm","good","20100611.nc",284.4779968,-52,-65.16666667,"2010_6.img",NA,"2010.img",3.336159945
"109",439681.6368,6493312.918,"2010-06-11-N","2010-06-11-N-066","2010-06-11-N-066",-41,2976.407527,"6/11/2010",20100611,2010,162,2010162,"14:42:41","Y","Single",1,1,"Ryndam","Nat","Starboard","y",1,"n",0,178.7934391,438182.0404,6493281.334,17.76967437,438183.3244,6493267.858,88.27742255,1498.989737,-90.51601653,"Lower Bay","Middle Bay","Middle Bay",-113,1495.524199,6,1,"U-Unsure","U-Unsure","BL-Blowing","100","moderate","moderate","calm","good","20100611.nc",284.4840088,-80,-74.83333333,"2010_6.img",NA,"2010.img",6.845970154
"110",437321.4043,6492076.425,"2010-06-11-N","2010-06-11-N-067","2010-06-11-N-067",-77,789.6726166,"6/11/2010",20100611,2010,162,2010162,"14:44:06","Y","Single",1,1,"Ryndam","Nat","Starboard","n",2,"n",0,179.0257778,438198.7215,6492503.833,17.95507667,438199.9509,6492490.352,244.7725619,971.1742452,65.74678414,"Lower Bay","Middle Bay","Middle Bay",-112,1475.391953,6,1,"G-Against","0-Parallel","DF-Dive-fluke-up","100","moderate","moderate","calm","good","20100611.nc",284.4639893,-77,-66.71428571,"2010_6.img",NA,"2010.img",3.336159945
"111",437422.9361,6487774.704,"2010-06-11-N","2010-06-11-N-069","2010-06-11-N-069",-90,2095.931964,"6/11/2010",20100611,2010,162,2010162,"14:52:26","N","MultiOb",2,1,"Ryndam","Nat","Starboard","y",1,"y",13,181.9600406,438153.7361,6488457.139,13.11526339,438154.2738,6488443.613,227.5527783,991.1076151,45.59273773,"Lower Bay","Middle Bay","Middle Bay",-98,2795.741966,6,1,"WT-With/To","45-45-degrees","DN-Dive-no-fluke","100","moderate","moderate","calm","good","20100611.nc",284.4679871,-110,-102.5,"2010_6.img",NA,"2010.img",3.240720034
"112",441334.4468,6480125.67,"2010-06-12-N","2010-06-12-N-003","2010-06-12-N-003",-41,1134.346483,"6/12/2010",20100612,2010,163,2010163,"8:12:02","Y","Single",1,1,"Royal Princess","Nat","Starboard","n",1,"y",13,312.5875436,441286.2371,6479058.893,12.04448782,441279.3023,6479063.909,2.973086697,1063.192699,50.38554307,"Lower Bay","Lower Bay","Lower Bay",-51,1969.471426,6,1,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","80","none","light","calm","excellent","20100612.nc",283.2659912,-42,-38.85714286,"2010_6.img",NA,"2010.img",2.334379911
"113",441305.1153,6480105.385,"2010-06-12-N","2010-06-12-N-004","2010-06-12-N-004",-41,1169.904448,"6/12/2010",20100612,2010,163,2010163,"8:13:31","Y","Single",1,1,"Royal Princess","Nat","Starboard","y",1,"y",13,311.6980784,440884.8546,6479424.874,11.82431292,440877.8428,6479429.782,32.31052358,799.3759395,80.61244515,"Lower Bay","Lower Bay","Lower Bay",-54,1931.680722,6,1,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","80","none","light","calm","excellent","20100612.nc",283.2659912,-42,-38.85714286,"2010_6.img",NA,"2010.img",2.334379911
"114",439663.6095,6481032.254,"2010-06-12-N","2010-06-12-N-005","2010-06-12-N-005",-73,2164.351188,"6/12/2010",20100612,2010,163,2010163,"8:19:29","Y","Single",1,1,"Royal Princess","Nat","Starboard","y",1,"y",13,342.8766106,439550.0717,6480997.275,11.59775784,439546.6134,6481005.103,76.93490092,120.1051539,94.05829034,"Lower Bay","Lower Bay","Lower Bay",-73,2110.675124,6,1,"W-With","0-Parallel","BL-Blowing","80","none","light","calm","excellent","20100612.nc",283.2820129,-48,-44.125,"2010_6.img",NA,"2010.img",18.78270912
"115",431793.4883,6501495.883,"2010-06-12-N","2010-06-12-N-014","2010-06-12-N-014",-48,1938.403173,"6/12/2010",20100612,2010,163,2010163,"9:10:13","Y","Single",1,1,"Royal Princess","Nat","Starboard","y",1,"n",0,323.647172,433781.136,6501717.177,15.57109147,433775.2922,6501723.43,263.4501022,1994.82437,-60.19706973,"Middle Bay","Middle Bay","Middle Bay",-309,3295.187275,6,1,"U-Unsure","U-Unsure","BL-Blowing","90","none","light","1'","excellent","20100612.nc",283.6549988,-83,-136.25,"2010_6.img",NA,"2010.img",5.978630066
"116",424400.0859,6510502.21,"2010-06-12-N","2010-06-12-N-042","2010-06-12-N-042",-91,796.0868031,"6/12/2010",20100612,2010,163,2010163,"16:44:11","N","MultiOb",5,1,"Royal Princess","Nat","Starboard","y",1,"n",0,128.7821259,422326.9291,6513922.99,15.16554174,422334.1815,6513918.445,148.8373341,3992.320785,20.05520826,"Middle Bay","West Arm","West Arm",-339,2617.248425,6,1,"U-Unsure","U-Unsure","BL-Blowing","100","light","strong","2'","good","20100612.nc",283.6430054,-90,-81.14285714,"2010_6.img",3.468660116,"2010.img",2.559289932
"117",436386.1086,6501204.408,"2010-06-12-N","2010-06-12-N-047","2010-06-12-N-047",-286,2648.423264,"6/12/2010",20100612,2010,163,2010163,"17:18:43","Y","Single",1,1,"Royal Princess","Nat","Starboard","y",1,"n",0,142.4164187,433612.8422,6502348.396,15.26896939,433618.819,6502342.269,112.3516188,2992.093096,-30.06479996,"Middle Bay","Middle Bay","Middle Bay",-317,3653.167083,6,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","100","moderate","strong","2'","good","20100612.nc",283.7049866,-267,-262.6666667,"2010_6.img",3.51473999,"2010.img",6.083370209
"118",435536.562,6501707.84,"2010-06-12-N","2010-06-12-N-048","2010-06-12-N-048",-289,3407.137962,"6/12/2010",20100612,2010,163,2010163,"17:21:25","Y","Single",1,1,"Royal Princess","Nat","Starboard","y",2,"n",0,142.2314239,434393.919,6501341.668,15.27353151,434399.9155,6501335.562,71.86517911,1196.058561,-70.36624482,"Middle Bay","Middle Bay","Middle Bay",-307,3530.617711,6,1,"W-With","0-Parallel","DF-Dive-fluke-up","100","moderate","strong","2'","good","20100612.nc",283.6940002,-307,-275.2857143,"2010_6.img",3.51473999,"2010.img",6.083370209
"119",435482.6552,6501222.716,"2010-06-12-N","2010-06-12-N-049","2010-06-12-N-049",-242,3552.038178,"6/12/2010",20100612,2010,163,2010163,"17:22:45","Y","Single",1,1,"Royal Princess","Nat","Starboard","y",1,"n",0,141.9577539,434776.7318,6500846.702,15.25155061,434782.7574,6500840.624,61.36874887,797.402791,-80.58900503,"Middle Bay","Middle Bay","Middle Bay",-298,3356.509095,6,1,"W-With","0-Parallel","DF-Dive-fluke-up","100","moderate","strong","2'","good","20100612.nc",283.6940002,-260,-278.5,"2010_6.img",3.51473999,"2010.img",6.083370209
"120",437165.3064,6497678.267,"2010-06-12-N","2010-06-12-N-050","2010-06-12-N-050",-241,1882.488474,"6/12/2010",20100612,2010,163,2010163,"17:29:41","N","MultiOb",2,1,"Royal Princess","Nat","Starboard","y",1,"n",0,151.0733271,436694.1821,6498261.582,15.68236452,436699.1687,6498254.626,141.0353599,741.2652178,-10.03796723,"Middle Bay","Middle Bay","Middle Bay",-253,1823.937602,6,1,"T-Toward","90-Perpendicular","BL-Blowing","100","moderate","strong","2'","good","20100612.nc",283.6289978,-240,-230.1428571,"2010_6.img",3.799979925,"2010.img",3.900409937
"121",438546.1798,6483803.454,"2010-06-12-N","2010-06-12-N-052","2010-06-12-N-052",-89,2343.373133,"6/12/2010",20100612,2010,163,2010163,"18:00:47","Y","Single",1,1,"Royal Princess","Nat","Starboard","y",1,"y",13,165.9442606,438436.0352,6484494.528,14.15949028,438439.0696,6484486.525,171.0882025,691.4176459,5.143941849,"Lower Bay","Lower Bay","Lower Bay",-92,1980.030272,6,1,"W-With","0-Parallel","DN-Dive-no-fluke","100","light","strong","2'","good","20100612.nc",283.3259888,-88,-89.83333333,"2010_6.img",NA,"2010.img",NA
"122",437420.4179,6493467.853,"2010-06-13-N","2010-06-13-N-010","2010-06-13-N-010",-119,843.2223946,"6/13/2010",20100613,2010,164,2010164,"7:37:56","N","MultiOb",2,1,"Volendam","Nat","Starboard","y",1,"n",0,359.5609172,438485.264,6489612.228,15.85406812,438484.2042,6489620.03,344.5457693,3992.165038,-15.01514789,"Lower Bay","Middle Bay","Middle Bay",-93,3001.529448,6,1,"U-Unsure","U-Unsure","BL-Blowing","100","none","moderate","1'","excellent","20100613.nc",283.5239868,-102,-73.71428571,"2010_6.img",NA,"2010.img",3.336159945
"123",439057.6925,6494354.359,"2010-06-13-N","2010-06-13-N-047","2010-06-13-N-047",-87,2544.300621,"6/13/2010",20100613,2010,164,2010164,"15:10:25","N","MultiOb",3,1,"Volendam","Nat","Starboard","y",1,"n",0,168.6756114,438075.8799,6499256.989,18.86139627,438078.394,6499249.528,168.6870886,4992.164179,0.011477143,"Middle Bay","Middle Bay","Middle Bay",-248,1753.448192,6,1,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","60","none","moderate","calm","excellent","20100613.nc",283.553009,-38,-67.71428571,"2010_6.img",3.799979925,"2010.img",3.900409937
"124",437975.022,6494942.419,"2010-06-13-N","2010-06-13-N-048","2010-06-13-N-048",-153,1680.328732,"6/13/2010",20100613,2010,164,2010164,"15:13:34","N","MultiOb",2,1,"Volendam","Nat","Starboard","y",1,"n",0,181.1311893,438242.0298,6497428.068,18.92683532,438242.8754,6497420.239,186.16974,2492.255597,5.038550707,"Middle Bay","Middle Bay","Middle Bay",-227,2810.065168,6,1,"U-Unsure","U-Unsure","BL-Blowing","60","none","moderate","calm","excellent","20100613.nc",283.5509949,-145,-126.375,"2010_6.img",3.799979925,"2010.img",3.900409937
"125",438553.5833,6486155.033,"2010-06-13-N","2010-06-13-N-055","2010-06-13-N-055",-97,1554.128151,"6/13/2010",20100613,2010,164,2010164,"15:26:54","N","MultiOb",2,1,"Volendam","Nat","Starboard","y",2,"y",13,188.8172495,438464.8258,6490454.087,15.17118053,438464.6168,6490446.216,178.8122918,4292.104879,-10.00495765,"Lower Bay","Middle Bay","Middle Bay",-50,2473.910996,6,1,"W-With","0-Parallel","DF-Dive-fluke-up","60","none","moderate","calm","excellent","20100613.nc",283.4570007,-94,-101.8571429,"2010_6.img",NA,"2010.img",3.240720034
"126",409664.4938,6525471.818,"2010-06-14-N","2010-06-14-N-017","2010-06-14-N-017",-426,2070.460292,"6/14/2010",20100614,2010,165,2010165,"11:59:16","N","MultiOb",3,1,"Diamond Princess","Nat","Starboard","y",1,"n",0,307.4299987,413046.921,6521789.588,17.26541774,413020.2149,6521807.51,317.5169879,4968.703445,10.08698921,"West Arm","West Arm","West Arm",-429,1564.839115,6,1,"U-Unsure","U-Unsure","DF-Dive-fluke-up","60","none","light","calm","excellent","20100614.nc",283.4419861,-399,-347,"2010_6.img",NA,"2010.img",NA
"127",437067.9342,6496618.487,"2010-06-14-N","2010-06-14-N-047","2010-06-14-N-047",-237,1435.534715,"6/14/2010",20100614,2010,165,2010165,"18:29:16","N","MultiOb",3,1,"Diamond Princess","Nat","Starboard","y",3,"n",0,143.5573109,434459.7264,6500884.267,16.09946103,434480.4033,6500859.632,148.612553,4968.161522,5.055242147,"Middle Bay","Middle Bay","Middle Bay",-308,3351.160039,6,1,"T-Toward","90-Perpendicular","BL-Blowing","100","none","moderate","calm","excellent","20100614.nc",283.4519958,-217,-210.3333333,"2010_6.img",3.799979925,"2010.img",3.900409937
"128",438695.6167,6491699.078,"2010-06-14-N","2010-06-14-N-049","2010-06-14-N-049",-103,2173.005892,"6/14/2010",20100614,2010,165,2010165,"18:39:54","N","MultiOb",3,1,"Diamond Princess","Nat","Starboard","y",4,"n",0,160.1812083,437416.812,6496532.739,16.71225639,437429.5769,6496503.219,165.2364504,4968.161522,5.055242147,"Middle Bay","Middle Bay","Middle Bay",-239,1763.594656,6,1,"A-Away","90-Perpendicular","BL-Blowing","100","none","moderate","calm","excellent","20100614.nc",283.4309998,-95,-85.71428571,"2010_6.img",NA,"2010.img",3.336159945
"129",438645.0683,6485678.757,"2010-06-14-N","2010-06-14-N-053","2010-06-14-N-053",-98,1434.996223,"6/14/2010",20100614,2010,165,2010165,"18:51:22","N","MultiOb",3,1,"Diamond Princess","Nat","Starboard","y",1,"y",13,177.4220818,437985.7014,6490635.053,17.10353742,437989.1432,6490603.075,172.4127938,4967.810655,-5.009287967,"Lower Bay","Middle Bay","Middle Bay",-84,1970.51799,6,1,"A-Away","90-Perpendicular","BL-Blowing","100","none","moderate","calm","excellent","20100614.nc",283.368988,-91,-94.42857143,"2010_6.img",NA,"2010.img",3.240720034
"130",437719.2376,6482839.273,"2010-06-14-N","2010-06-14-N-056","2010-06-14-N-056",-56,1345.958975,"6/14/2010",20100614,2010,165,2010165,"19:07:34","Y","Single",1,1,"Diamond Princess","Nat","Starboard","n",5,"y",13,164.4937919,438945.6639,6483424.411,14.41442652,438956.1728,6483394.014,245.8446872,1355.635239,81.35089533,"Lower Bay","Lower Bay","Lower Bay",-90,2404.392004,6,1,"G-Against","0-Parallel","DF-Dive-fluke-up","100","none","moderate","calm","excellent","20100614.nc",283.3250122,-46,-58,"2010_6.img",NA,"2010.img",NA
"131",439979.3395,6479209.453,"2010-06-18-N","2010-06-18-N-002","2010-06-18-N-002",-55,2661.828102,"6/18/2010",20100618,2010,169,2010169,"6:39:18","Y","Single",1,1,"Statendam","Nat","Starboard","n",3,"y",13,315.5851769,440956.1795,6479199.476,12.89898524,440944.6031,6479208.434,270.0605174,965.264112,-45.52465952,"Lower Bay","Lower Bay","Lower Bay",-50,2046.547485,6,1,"W-With","0-Parallel","DF-Dive-fluke-up","100","none","moderate","calm","excellent","20100618.nc",284.0769958,-64,-58.83333333,"2010_6.img",NA,"2010.img",2.334379911
"132",438814.3316,6481667.202,"2010-06-18-N","2010-06-18-N-003","2010-06-18-N-003",-75,1441.552893,"6/18/2010",20100618,2010,169,2010169,"6:46:43","N","MultiOb",2,1,"Statendam","Nat","Starboard","n",2,"y",13,333.3829117,439446.3394,6481574.068,12.91750972,439438.055,6481586.135,277.4053681,628.969565,-55.97754357,"Lower Bay","Lower Bay","Lower Bay",-81,2032.463987,6,1,"G-Against","0-Parallel","BL-Blowing","100","none","moderate","calm","excellent","20100618.nc",284.0660095,-64,-55.16666667,"2010_6.img",NA,"2010.img",NA
"133",437893.5083,6486379.109,"2010-06-18-N","2010-06-18-N-005","2010-06-18-N-005",-96,1863.757554,"6/18/2010",20100618,2010,169,2010169,"6:55:43","N","MultiOb",3,1,"Statendam","Nat","Starboard","y",5,"y",13,346.1452323,438252.6837,6484922.819,13.0699497,438247.2697,6484936.419,346.222376,1485.430291,0.077143703,"Lower Bay","Lower Bay","Lower Bay",-95,1958.443947,6,1,"G-Against","0-Parallel","BL-Blowing","100","none","moderate","calm","excellent","20100618.nc",284.0660095,-122,-112,"2010_6.img",NA,"2010.img",3.240720034
"134",438623.377,6488087.988,"2010-06-18-N","2010-06-18-N-008","2010-06-18-N-008",-95,2198.396393,"6/18/2010",20100618,2010,169,2010169,"6:59:03","Y","Single",1,1,"Statendam","Nat","Starboard","y",1,"y",13,354.397709,437959.1479,6486201.566,12.05264273,437955.7419,6486215.801,19.62660203,1987.666344,25.22889302,"Lower Bay","Lower Bay","Lower Bay",-97,1871.685583,6,1,"GT-Ag/To","45-45-degrees","DF-Dive-fluke-up","100","none","light","1'","excellent","20100618.nc",284.0740051,-87,-85.57142857,"2010_6.img",NA,"2010.img",3.240720034
"135",436303.3512,6487543.234,"2010-06-18-N","2010-06-18-N-009","2010-06-18-N-009",-78,1273.92505,"6/18/2010",20100618,2010,169,2010169,"7:00:38","Y","Single",1,1,"Statendam","Nat","Starboard","y",1,"y",13,0.013854806,437934.4676,6486782.152,12.11579671,437932.4711,6486796.653,294.6207127,1792.042394,-65.39314215,"Lower Bay","Lower Bay","Lower Bay",-96,2027.932619,6,1,"G-Against","0-Parallel","DF-Dive-fluke-up","100","none","light","1'","excellent","20100618.nc",284.0480042,-73,-81.14285714,"2010_6.img",NA,"2010.img",3.240720034
"136",437746.1629,6493192.476,"2010-06-18-N","2010-06-18-N-056","2010-06-18-N-056",-123,1050.690361,"6/18/2010",20100618,2010,169,2010169,"14:46:49","N","MultiOb",2,1,"Statendam","Nat","Starboard","y",1,"n",0,168.5980481,437467.4107,6495676.844,16.69790073,437472.2377,6495663.025,173.6731032,2485.688989,5.075055074,"Middle Bay","Middle Bay","Middle Bay",-231,1454.557861,6,1,"A-Away","90-Perpendicular","BL-Blowing","100","90","moderate","calm","excellent","20100618.nc",284.072998,-109,-111,"2010_6.img",NA,"2010.img",3.336159945
"137",437392.3941,6493547.997,"2010-06-18-N","2010-06-18-N-058","2010-06-18-N-058",-124,829.3888074,"6/18/2010",20100618,2010,169,2010169,"14:50:39","Y","Single",1,1,"Statendam","Nat","Starboard","n",1,"n",0,168.1327638,437877.5748,6493742.717,16.68333897,437882.5139,6493728.938,249.7370725,522.4526863,81.6043087,"Lower Bay","Middle Bay","Middle Bay",-128,1348.152933,6,1,"G-Against","0-Parallel","BL-Blowing","100","90","moderate","calm","excellent","20100618.nc",284.072998,-102,-89.66666667,"2010_6.img",NA,"2010.img",3.336159945
"138",437535.8211,6493306.709,"2010-06-18-N","2010-06-18-N-059","2010-06-18-N-059",-119,881.0466243,"6/18/2010",20100618,2010,169,2010169,"14:51:03","Y","Single",1,1,"Statendam","Nat","Starboard","y",1,"n",0,168.2700302,437918.3609,6493543.247,16.72129744,437923.267,6493529.456,240.1048842,446.9123327,71.83485401,"Lower Bay","Middle Bay","Middle Bay",-128,1326.169944,6,1,"W-With","0-Parallel","BL-Blowing","100","90","moderate","calm","excellent","20100618.nc",284.072998,-127,-80.375,"2010_6.img",NA,"2010.img",3.336159945
"139",439704.2486,6483427.939,"2010-06-20-N","2010-06-20-N-003","2010-06-20-N-003",-85,2030.270404,"6/20/2010",20100620,2010,171,2010171,"7:09:54","Y","Single",1,1,"Volendam","Nat","Starboard","n",2,"y",13,344.2879102,438986.0427,6483156.379,16.04366668,438982.9651,6483163.626,69.87471881,768.1870218,85.58680864,"Lower Bay","Lower Bay","Lower Bay",-90,2415.348491,6,1,"G-Against","0-Parallel","BL-Blowing","90","none","moderate","calm","excellent","20100620.nc",284.0799866,-67,-56,"2010_6.img",NA,"2010.img",18.78270912
"140",437042.6916,6496763.815,"2010-06-20-N","2010-06-20-N-010","2010-06-20-N-010",-242,1450.585432,"6/20/2010",20100620,2010,171,2010171,"7:37:11","Y","Single",1,1,"Volendam","Nat","Starboard","n",1,"n",0,345.0328243,437147.1972,6496169.142,18.04706743,437144.2141,6496176.429,350.194004,596.0946178,5.16117967,"Middle Bay","Middle Bay","Middle Bay",-229,1363.235446,6,1,"GT-Ag/To","45-45-degrees","DF-Dive-fluke-up","95","none","moderate","1'","excellent","20100620.nc",284.0950012,-221,-210.25,"2010_6.img",3.799979925,"2010.img",3.900409937
"141",437411.7008,6497427.563,"2010-06-20-N","2010-06-20-N-011","2010-06-20-N-011",-236,2038.262732,"6/20/2010",20100620,2010,171,2010171,"7:38:33","Y","Single",1,1,"Volendam","Nat","Starboard","y",1,"n",0,345.4482314,436957.6884,6496895.009,17.81708667,436954.7582,6496902.317,41.02196103,696.1892486,55.57372959,"Middle Bay","Middle Bay","Middle Bay",-242,1420.012945,6,1,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","95","none","moderate","1'","excellent","20100620.nc",284.0799866,-240,-228.5714286,"2010_6.img",3.799979925,"2010.img",3.900409937
"142",440474.5911,6478269.772,"2010-06-21-N","2010-06-21-N-002","2010-06-21-N-002",-53,2715.91087,"6/21/2010",20100621,2010,172,2010172,"10:09:50","N","MultiOb",2,1,"Coral Princess","Nat","Port","n",4,"y",13,322.1910001,440857.3519,6478151.354,10.0716293,440850.5266,6478165.043,285.5668146,390.2506282,-36.62418544,"Lower Bay","Lower Bay","Lower Bay",-53,2905.420704,6,1,"A-Away","90-Perpendicular","BL-Blowing","100","none","moderate","calm","excellent","20100621.nc",283.7160034,-56,-56.57142857,"2010_6.img",NA,"2010.img",2.334379911
"143",428993.6976,6505090.557,"2010-06-21-N","2010-06-21-N-062","2010-06-21-N-062",-325,454.8517422,"6/21/2010",20100621,2010,172,2010172,"18:27:49","N","MultiOb",2,1,"Coral Princess","Nat","Port","y",3,"n",0,141.4439977,427402.5492,6509830.597,18.86401622,427409.5524,6509816.997,161.4705629,4984.851861,20.02656516,"Middle Bay","Middle Bay","Middle Bay",-393,2339.302587,6,1,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","100","light","moderate","calm","excellent","20100621.nc",283.7900085,-215,-169.8333333,"2010_6.img",3.450520039,"2010.img",2.69562006
"144",438117.0925,6484302.771,"2010-06-21-N","2010-06-21-N-065","2010-06-21-N-065",-92,2214.181493,"6/21/2010",20100621,2010,172,2010172,"19:14:20","N","MultiOb",5,1,"Coral Princess","Nat","Port","y",6,"y",13,179.1194016,438040.2492,6489302.153,11.86214908,438037.4801,6489287.109,179.0849205,4984.973678,-0.034481095,"Lower Bay","Middle Bay","Middle Bay",-98,2945.168279,6,1,"A-Away","90-Perpendicular","BL-Blowing","80","none","moderate","calm","excellent","20100621.nc",283.8540039,-103,-89.42857143,"2010_6.img",NA,"2010.img",NA
"145",438511.6946,6483583.529,"2010-06-21-N","2010-06-21-N-066","2010-06-21-N-066",-89,2331.752089,"6/21/2010",20100621,2010,172,2010172,"19:16:23","N","MultiOb",3,1,"Coral Princess","Nat","Port","y",3,"y",13,179.6760943,438047.767,6488561.932,11.76267782,438044.8518,6488546.915,174.6267214,4985.293173,-5.049372849,"Lower Bay","Middle Bay","Middle Bay",-98,2943.77133,6,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","80","none","moderate","calm","excellent","20100621.nc",283.8259888,-88,-87.71428571,"2010_6.img",NA,"2010.img",NA
"146",439346.5875,6481411.314,"2010-06-21-N","2010-06-21-N-070","2010-06-21-N-070",-77,1910.702,"6/21/2010",20100621,2010,172,2010172,"19:22:42","Y","Single",1,1,"Coral Princess","Nat","Port","y",1,"y",13,168.2053442,438324.5693,6486305.72,11.71533421,438324.6987,6486290.423,168.1708631,4984.973678,-0.034481095,"Lower Bay","Lower Bay","Lower Bay",-100,1798.641399,6,1,"W-With","0-Parallel","DF-Dive-fluke-up","80","none","moderate","calm","excellent","20100621.nc",283.7799988,-56,-46.42857143,"2010_6.img",NA,"2010.img",18.78270912
"147",438080.2471,6484344.687,"2010-06-21-N","2010-06-21-N-073","2010-06-21-N-073",-91,2200.55196,"6/21/2010",20100621,2010,172,2010172,"19:26:36","Y","Single",1,1,"Coral Princess","Nat","Port","n",4,"y",13,167.0610159,438613.3901,6484935.536,11.45514499,438613.825,6484920.245,222.8324316,784.8390014,55.77141565,"Lower Bay","Lower Bay","Lower Bay",-96,1616.748465,6,1,"G-Against","0-Parallel","DF-Dive-fluke-up","80","none","moderate","calm","excellent","20100621.nc",283.8540039,-103,-92.375,"2010_6.img",NA,"2010.img",NA
"148",439532.9321,6482064.044,"2010-06-21-N","2010-06-21-N-075","2010-06-21-N-075",-83,2155.245754,"6/21/2010",20100621,2010,172,2010172,"19:29:43","Y","Single",1,1,"Coral Princess","Nat","Port","y",2,"y",13,169.6144354,438836.284,6483938.719,9.917717747,438836.0372,6483923.424,159.4540296,1985.688546,-10.16040583,"Lower Bay","Lower Bay","Lower Bay",-90,2048.231479,6,1,"GA-Ag/Away","45-45-degrees","DN-Dive-no-fluke","80","none","moderate","calm","excellent","20100621.nc",283.7969971,-59,-55,"2010_6.img",NA,"2010.img",18.78270912
"149",439378.4798,6481184.8,"2010-06-21-N","2010-06-21-N-076","2010-06-21-N-076",-77,1930.989577,"6/21/2010",20100621,2010,172,2010172,"19:34:12","Y","Single",1,1,"Coral Princess","Nat","Port","y",2,"y",13,168.9676232,439091.4517,6482656.989,9.119288623,439091.3776,6482641.692,168.8518673,1484.912278,-0.115755966,"Lower Bay","Lower Bay","Lower Bay",-86,2170.993485,6,1,"WA-With/Aw","45-45-degrees","BL-Blowing","80","none","moderate","calm","excellent","20100621.nc",283.7799988,-56,-46.42857143,"2010_6.img",NA,"2010.img",18.78270912
"150",438626.0921,6485168.496,"2010-06-23-N","2010-06-23-N-002","2010-06-23-N-002",-97,1529.34249,"6/23/2010",20100623,2010,174,2010174,"10:50:29","Y","Single",1,1,"Island Princess","Nat","Port","y",1,"y",13,348.2073821,438508.0529,6484893.188,14.36408644,438506.9451,6484908.28,24.60196414,286.1962454,36.39458201,"Lower Bay","Lower Bay","Lower Bay",-96,1730.267295,6,1,"GA-Ag/Away","45-45-degrees","BL-Blowing","100","moderate","strong","1'","poor","20100623.nc",283.7749939,-91,-90.71428571,"2010_6.img",NA,"2010.img",3.240720034
"151",437623.5539,6485951.428,"2010-06-23-N","2010-06-23-N-003","2010-06-23-N-003",-92,1490.872697,"6/23/2010",20100623,2010,174,2010174,"10:52:10","Y","Single",1,1,"Island Princess","Nat","Port","y",1,"y",13,349.2314669,438352.9146,6485623.159,14.55828518,438352.0768,6485638.269,293.2607302,792.9782927,-55.97073675,"Lower Bay","Lower Bay","Lower Bay",-98,1727.869355,6,1,"U-Unsure","U-Unsure","BL-Blowing","100","moderate","strong","1'","poor","20100623.nc",283.7789917,-116,-111,"2010_6.img",NA,"2010.img",3.240720034
"152",437616.6508,6486831.156,"2010-06-23-N","2010-06-23-N-004","2010-06-23-N-004",-92,1752.484309,"6/23/2010",20100623,2010,174,2010174,"10:53:12","Y","Single",1,1,"Island Princess","Nat","Port","y",4,"y",13,353.2997289,438281.7941,6486084.623,14.60160247,438282.0303,6486099.754,317.7062369,988.7767835,-35.59349193,"Lower Bay","Lower Bay","Lower Bay",-99,1809.626804,6,1,"G-Against","0-Parallel","DF-Dive-fluke-up","100","moderate","strong","1'","poor","20100623.nc",283.7839966,-118,-113,"2010_6.img",NA,"2010.img",3.240720034
"153",430370.8817,6503741.341,"2010-06-23-N","2010-06-23-N-030","2010-06-23-N-030",-125,850.3022427,"6/23/2010",20100623,2010,174,2010174,"18:36:02","N","MultiOb",2,1,"Island Princess","Nat","Port","y",1,"n",0,142.3785296,429159.9838,6507553.618,17.37084888,429167.5563,6507540.516,162.4252687,3985.187865,20.04673904,"Middle Bay","Middle Bay","Middle Bay",-322,2911.808717,6,1,"A-Away","90-Perpendicular","DN-Dive-no-fluke","100","moderate","moderate","1'","poor","20100623.nc",283.8250122,-219,-127.5,"2010_6.img",2.907720089,"2010.img",3.656990051
